minutes_since_start,internet_connections
12860,326.40242521134223
12870,312.4555683596867
12880,313.61850347458613
12890,278.43955438737464
12900,635.0834167413507
12910,298.837474671132
12920,267.95162604126205
12930,266.04955869810846
12940,313.2607107787408
12950,230.3922127935548
12960,275.3205012266599
12970,223.6806192612503
12980,218.6864155926206
12990,223.3768196664562
13000,226.99751420822108
13010,215.0033187145298
13020,241.19316483875545
13030,231.08502669964952
13040,232.07338447603945
13050,217.75001968716597
13060,204.2010018198424
13070,189.445499465554
13080,181.59393765728439
13090,183.24041449375954
13100,166.84145136165642
13110,163.9737904536733
13120,161.19709380999933
13130,175.66292461256552
13140,167.93880336547818
13150,160.72211017847405
13160,171.83977512822347
13170,164.94050155278015
13180,167.01432658528876
13190,159.47518130897606
13200,148.3976057582706
13210,146.0138990828184
13220,146.32786737571166
13230,143.54727585193223
13240,152.4895549019803
13250,142.82671670372034
13260,144.4822687949495
13270,146.86471525518226
13280,130.8329691881401
13290,140.53405504852742
13300,149.54588318350608
13310,128.60026041711762
13320,141.26813521522985
13330,206.06067893182575
13340,168.88792086983014
13350,150.82201984302498
13360,158.31129334558324
13370,138.5122672371986
13380,135.1908718039162
13390,187.22015798907867
13400,129.38840610113908
13410,157.77590087040156
13420,186.5895103655692
13430,162.04143459808802
13440,156.8609217180322
13450,179.16807305959645
13460,200.02965506894031
13470,164.0497290739778
13480,218.35363344124715
13490,292.3954542421455
13500,215.28606332090908
13510,252.12000044897147
13520,311.46993734635646
13530,261.94523871281666
13540,328.46281166674356
13550,266.1547290541292
13560,248.10327544439912
13570,296.1075767470423
13580,286.6283833395621
13590,273.6352851952937
13600,309.47497036270056
13610,305.7734961656288
13620,366.6242025245627
13630,361.9971982065885
13640,346.8950874472388
13650,349.7076796893579
13660,342.9581517767166
13670,315.1245996563695
13680,441.1277827223896
13690,364.8546967978719
13700,338.560676727405
13710,342.28528791642515
13720,320.75437103589496
13730,338.29055406501783
13740,395.52161714826366
13750,380.7735275516104
13760,370.8023658121007
13770,348.1534899540388
13780,356.06159399278675
13790,344.50814504717164
13800,344.40285252619145
13810,367.4810741041316
13820,509.6551741761238
13830,356.0727175758015
13840,309.3514769697094
13850,377.55445275997243
13860,469.1050221950034
13870,354.7060214971219
13880,379.4054821411894
13890,371.956000536516
13900,350.7449798334685
13910,372.3635221903436
13920,421.26640025409233
13930,381.6364605495575
13940,365.9872748594321
13950,364.84807994865156
13960,441.9138871903561
13970,419.7363691740981
13980,448.58771181349965
13990,409.86627060044367
14000,394.7930834754642
14010,406.613884991392
14020,385.4430198446649
14030,396.2932865584596
14040,383.24567768037315
14050,402.2689628274019
14060,392.3832986021028
14070,408.43131333012445
14080,359.63672309336175
14090,401.71019152595017
14100,361.1391573478334
14110,309.9935281968194
14120,304.67561324228785
14130,340.5186338434732
14140,345.3491140705561
14150,348.6974784747455
14160,360.9328830495157
14170,332.2609674175482
14180,348.02076012933446
14190,340.0158246009371
14200,355.8618875809152
14210,354.5966017659001
14220,354.52553701219097
14230,382.2562981051636
14240,362.3389491361434
14250,405.0395025307365
14260,473.82335013423153
14270,405.27062543069576
14280,479.6173460753768
14290,412.9618188573339
14300,359.61756663366225
14310,310.77539463748013
14320,410.522076807226
14330,363.468476554288
14340,255.54623082981325
14350,278.8904768738866
14360,257.9302532691775
14370,248.42153683276223
14380,257.7663835010004
14390,853.4785699774341
14400,887.5363385867707
14410,798.2468510541667
14420,860.4965179663666
14430,929.6675041443152
14440,1380.807893368823
14450,1543.34335150155
14460,1165.3406705376333
14470,905.1320842959373
14480,1166.203958037152
14490,798.9958536477835
14500,439.0266082295717
14510,342.11719065009663
14520,404.7385256912932
14530,207.79992574516368
14540,313.8604350858
14550,189.34108449355395
14560,163.06502727663738
14570,202.27367922309705
14580,304.7521850130128
14590,309.5598008259827
14600,195.03952393535653
14610,190.0934021530799
14620,169.24522774704965
14630,151.49890175816753
14640,197.34472812697334
14650,310.1438592331034
14660,142.02902936770764
14670,136.84918583285048
14680,136.3808238494671
14690,143.42170692239074
14700,139.19403867972582
14710,144.7486000308756
14720,140.02975395482758
14730,149.22086175345595
14740,158.61851123646076
14750,139.67262719287382
14760,156.30158616379617
14770,155.02356690582
14780,159.81003953804046
14790,177.8579489348858
14800,185.9680486176016
14810,203.22944548260367
14820,207.6055259474219
14830,310.7276411469645
14840,412.4830710423905
14850,225.42197093747765
14860,230.1769295591426
14870,279.8003137952645
14880,312.5551994928517
14890,333.2735586502019
14900,353.72610320016526
14910,342.626859695761
14920,396.3950184875412
14930,348.4119051702379
14940,315.45512681879836
14950,375.3555299532489
14960,370.81217661803606
14970,417.7991792613805
14980,392.82390729435247
14990,427.6195520570836
15000,330.8852736938054
15010,408.19126278115493
15020,374.2833235417908
15030,378.66468867623456
15040,356.8511869805664
15050,429.63166384759506
15060,412.9765355686054
15070,429.9854151515842
15080,484.43652003854265
15090,416.74101572257405
15100,414.57764004572186
15110,394.49298876606076
15120,349.3564665855619
15130,379.94396994750747
15140,447.5881399729864
15150,429.1881893703452
15160,497.63533554191275
15170,393.40023880512274
15180,349.4689371723007
15190,389.73028739442617
15200,363.6241348780549
15210,323.4173455624527
15220,337.3720634086648
15230,316.3775154634449
15240,300.37794498173207
15250,328.38440976309795
15260,420.2761656568484
15270,334.73279304659843
15280,325.95886352826506
15290,393.9422020443994
15300,358.7005898590568
15310,428.7330065800702
15320,468.77070511008424
15330,411.275359852724
15340,415.3062994041623
15350,448.893647183569
15360,442.0555731794433
15370,392.9210449032123
15380,377.7910758825295
15390,390.8773310911106
15400,554.4010127178983
15410,502.4346964055741
15420,487.4086509640017
15430,517.1087714722428
15440,438.20534669325133
15450,398.84608398764857
15460,425.3888242288605
15470,336.8010622313031
15480,461.2478788949875
15490,484.44395048432375
15500,331.68210079138584
15510,396.17729162595293
15520,411.8981652679438
15530,396.60306092425225
15540,422.5316724815869
15550,486.7912697898725
15560,461.65124417735245
15570,373.6321724224748
15580,393.7323829120192
15590,454.85076844676047
15600,436.9065974438549
15610,488.35311665796814
15620,505.08388990095705
15630,458.13628321730596
15640,386.3332118368366
15650,450.3983058845684
15660,363.213668579004
15670,371.1524648759954
15680,432.9658866185467
15690,384.047897462305
15700,343.54762045639086
15710,373.8829740782801
15720,304.38815392816696
15730,297.27468661492867
15740,303.9036292245177
15750,310.8036792361469
15760,316.58530682185227
15770,285.86025601336485
15780,264.1403871273199
15790,278.67079169984146
15800,279.8094389075401
15810,212.12971980615058
15820,213.92714848644815
15830,209.0142402813956
15840,191.12676457795357
15850,210.31309490707088
15860,218.4106515735912
15870,217.36111292222844
15880,198.57706571272533
15890,206.41027629837345
15900,200.3163551015453
15910,210.69050889004612
15920,187.59139920248893
15930,158.49777848914795
15940,221.34010858722777
15950,177.43919791338774
15960,167.57972766326256
15970,173.44808823923503
15980,173.0601302473118
15990,151.91019666144044
16000,156.8713000661294
16010,168.4402810226504
16020,141.74580948510152
16030,168.63756450498477
16040,145.46539404595947
16050,143.54587344503756
16060,145.51127323716096
16070,146.60548888569426
16080,128.7134189929105
16090,133.75049740540862
16100,135.15154710173422
16110,133.0321655007279
16120,130.6293045361174
16130,145.00776918845253
16140,130.87708241888566
16150,123.80146636330048
16160,131.2986395917926
16170,136.8858410300187
16180,121.80770492263586
16190,158.40706713265297
16200,138.2097723984131
16210,137.51705054465597
16220,172.78316434066485
16230,176.22380777868622
16240,165.67174337265672
16250,200.624337801294
16260,195.0937008100547
16270,221.11101832855988
16280,221.18012883569227
16290,237.83557007474516
16300,268.6877099218794
16310,288.4226509230639
16320,326.64165764869097
16330,375.8872515792624
16340,302.7504941129143
16350,325.20493346315675
16360,391.3433994408166
16370,351.5838690203141
16380,359.6426577896184
16390,351.60294098870185
16400,351.0362937565603
16410,370.3480757088689
16420,341.20672775164684
16430,390.2173043375543
16440,346.1354471191193
16450,356.7112945905535
16460,381.099491224605
16470,406.5109270728566
16480,391.5602598389767
16490,367.03934617431565
16500,361.5879866355323
16510,387.48460115706655
16520,407.7931478487313
16530,399.8482076450167
16540,495.5609538929912
16550,334.0345919945878
16560,416.46977976076494
16570,378.10819109439876
16580,381.7503320043911
16590,444.15547020557074
16600,370.7379920908993
16610,366.81557674181374
16620,461.47992197039144
16630,456.6357533519441
16640,469.3666158245377
16650,398.3792784323447
16660,435.46842496602136
16670,389.7041651196653
16680,334.53832638975564
16690,328.57239356481455
16700,343.0865967191827
16710,378.5017151842656
16720,313.15567775179176
16730,363.02947573041337
16740,331.3201335669355
16750,391.3736730147052
16760,344.71955096279754
16770,339.51830669403455
16780,384.6981906996737
16790,400.961864305174
16800,386.02597136951186
16810,318.7507757437868
16820,304.4806229464805
16830,361.6243639005116
16840,347.28486910092226
16850,361.954969020094
16860,361.979014930836
16870,432.3142699359356
16880,590.5808800538346
16890,481.155694996205
16900,375.96484477678337
16910,393.406094885321
16920,379.10470472754776
16930,379.50150983816945
16940,324.93947672249556
16950,358.804429015877
16960,351.21907148596296
16970,352.81201547230546
16980,428.9751334733172
16990,409.27447520866014
17000,345.6099375915315
17010,314.4347989164337
17020,335.97414967133955
17030,331.30284660035653
17040,364.32476802765376
17050,357.2030923320361
17060,393.3717454904656
17070,365.1221618581128
17080,424.08859106968544
17090,350.22209198347224
17100,336.42357336792537
17110,373.95194616220374
17120,544.3522253215613
17130,633.719208295774
17140,295.3943377991191
17150,319.81101774323224
17160,303.4116814739523
17170,294.76369674707877
17180,333.5517389589913
17190,306.8339446082033
17200,268.239257616417
17210,295.27480652536644
17220,322.799454665948
17230,343.87938128764984
17240,268.518347857049
17250,244.12532763044928
17260,276.3873542978213
17270,282.1672771506843
17280,235.13150250022323
17290,218.81736279120489
17300,242.1951570166329
17310,220.79253182818724
17320,257.78219500326145
17330,192.6369853711318
17340,195.15099825109283
17350,179.93128199904334
17360,183.16358413429407
17370,210.91125723825743
17380,208.8997835982823
17390,216.028824615434
17400,191.4742463189816
17410,174.8201361244468
17420,170.82558532703814
17430,160.64645420230457
17440,173.89171372511615
17450,159.56463112532563
17460,151.03524391931356
17470,163.97489259518005
17480,146.05266054044708
17490,144.79378128961667
17500,163.50395251926147
17510,151.00665250395878
17520,142.89947196166804
17530,151.305325149702
17540,141.75342285499457
17550,132.5989081115609
17560,153.08988069630288
17570,156.7565666359136
17580,142.4288046927765
17590,144.98027461737345
17600,148.50982497352925
17610,134.3497091186568
17620,134.54769787626338
17630,142.36538230184047
17640,175.858049844143
17650,215.31529509978455
17660,252.43422152431688
17670,283.4404896904766
17680,188.2538770997797
17690,207.6396698797164
17700,245.66339339656105
17710,217.315298532323
17720,234.63200782933745
17730,245.32932905202767
17740,234.0178524703775
17750,265.07948158323603
17760,309.72932488184483
17770,303.5880925395436
17780,409.3416385672375
17790,419.79081005100016
17800,344.2456478218448
17810,338.58605530977144
17820,385.4159446957548
17830,366.60527935801
17840,395.8785942711039
17850,399.1297795606361
17860,336.88687081743734
17870,436.55730000965497
17880,422.4783083610286
17890,381.2823513322518
17900,440.08678142950856
17910,386.83227017374537
17920,411.05936588144186
17930,436.5512433696626
17940,439.8098758904978
17950,466.4590778188821
17960,469.01406015096103
17970,422.1805164133115
17980,492.4850012565586
17990,444.6063773277022
18000,583.8900639437409
18010,451.6152139309281
18020,368.3867197699995
18030,418.88112226640874
18040,445.2851220220341
18050,391.43906650528453
18060,490.69901362669236
18070,459.5955389235612
18080,436.65142007545285
18090,413.6357240977954
18100,378.1618785936005
18110,342.6127953063589
18120,358.0277937615671
18130,378.0852410016462
18140,357.55107732974966
18150,329.7390304342539
18160,367.3291923191236
18170,359.71533498356325
18180,344.62309594296613
18190,328.9409343409772
18200,336.7201321684873
18210,341.5207201959301
18220,346.2101374788534
18230,311.6047987096402
18240,328.58848660654223
18250,347.24583558201005
18260,359.1109487066748
18270,338.1931676204732
18280,414.0739783356721
18290,363.52752374638135
18300,367.5023775403521
18310,339.5767852200232
18320,393.4646443732514
18330,372.22525945415816
18340,402.4144459088247
18350,386.71284344566567
18360,359.1619034702793
18370,370.93810518109376
18380,425.04372154656255
18390,452.1068978278915
18400,357.1502306728699
18410,440.8334484832678
18420,358.2189324801993
18430,403.4850429196885
18440,380.1873995580949
18450,369.26582355716323
18460,358.51810717232655
18470,359.0204669557183
18480,383.6334000368334
18490,386.92820917012256
18500,340.9178306915273
18510,380.8103738346536
18520,414.25416969000895
18530,445.61882191185714
18540,334.04226055465625
18550,354.9395830740267
18560,453.7449661991853
18570,358.3096641235364
18580,401.9157750612515
18590,432.27873257765776
18600,590.3108266260878
18610,673.6607448896543
18620,301.11657576045417
18630,331.0749280094126
18640,308.9271382499307
18650,338.27928952499076
18660,287.1846212741253
18670,315.8779780704723
18680,294.5388225490189
18690,331.9594642231803
18700,264.15208266669805
18710,262.94033662745903
18720,302.03005762578084
18730,263.8376878026594
18740,301.795480428905
18750,284.0771839279889
18760,232.69092518537892
18770,208.16190814559127
18780,173.32282326083669
18790,191.13955816540863
18800,196.46164485031065
18810,192.44750039237329
18820,214.69629224491084
18830,234.21467264233732
18840,168.40777578758886
18850,169.3760252714159
18860,171.86874716569707
18870,152.87508059338973
18880,167.77608217218202
18890,176.2087266702527
18900,152.84095074764008
18910,155.35391747159622
18920,149.99020582007253
18930,138.71438384382705
18940,140.90894304684088
18950,160.93422664528129
18960,136.28308851957345
18970,130.90987533838452
18980,148.43388826118243
18990,128.47695532813435
19000,130.97083265628658
19010,140.5449345506669
19020,131.0200024258505
19030,140.22395969499885
19040,138.35983050183157
19050,130.74281218754143
19060,134.65952454330193
19070,140.07565858365638
19080,132.95440772005645
19090,142.1017892332025
19100,170.02544862288812
19110,280.8557359299576
19120,470.6092082725561
19130,435.6443106900712
19140,197.74757350972644
19150,223.3613581798562
19160,238.64953874166568
19170,275.68225882610545
19180,293.32960061745985
19190,247.0479980077806
19200,292.8710417365328
19210,369.7056692706104
19220,387.78152645181075
19230,316.9923482916557
19240,332.9521705532958
19250,406.10323923243436
19260,425.690504673624
19270,391.7885457822822
19280,422.3953567652496
19290,291.774565279532
19300,360.89174564891766
19310,418.1005910560805
19320,404.0864752496889
19330,482.62415510119484
19340,452.6987537857133
19350,351.9864995956428
19360,404.8901986468524
19370,455.6205944241824
19380,382.96805096159835
19390,536.269807891798
19400,442.5826034620283
19410,408.48670429980666
19420,468.4081670004632
19430,459.76458986509584
19440,448.53983165382925
19450,567.494165807172
19460,461.45777672083705
19470,398.5490203898725
19480,435.2163409403304
19490,501.3472225610121
19500,450.0121877978084
19510,426.9438243143877
19520,477.36100457912914
19530,461.96076665165594
19540,418.00915346887257
19550,389.973284198996
19560,380.7863805658597
19570,370.53922605172494
19580,390.82051848235295
19590,368.19537258780485
19600,421.9545206136953
19610,345.1198790485013
19620,386.36187030217394
19630,335.3098639529805
19640,390.8966635344845
19650,355.14987855319134
19660,360.0886754873297
19670,409.50656983250354
19680,333.7097594746059
19690,500.3545565142479
19700,408.47626396400807
19710,369.4712028935983
19720,452.00625832133744
19730,451.7356729729929
19740,448.8435906333343
19750,440.53134695658537
19760,385.7018038974913
19770,404.83817175236385
19780,421.54722684856614
19790,459.7701516527063
19800,393.9719559293936
19810,426.2728500253293
19820,367.4804449148371
19830,393.6673126038665
19840,431.6525137665467
19850,413.21010543844795
19860,453.0420382129316
19870,461.78786689427557
19880,388.8565707168498
19890,400.2029972814598
19900,394.384979606863
19910,418.857007145967
19920,410.5866522456197
19930,401.9737231125948
19940,349.7386350447061
19950,370.0090925122626
19960,370.21947537067
19970,351.9724507451343
19980,334.90723486763324
19990,368.989915430984
20000,332.02593986021105
20010,321.39594720200375
20020,346.0341299904149
20030,381.7254019929777
20040,443.10276553290487
20050,370.78540031602176
20060,377.0074396405916
20070,412.7974594004897
20080,312.87401942171573
20090,334.0978362069068
20100,319.0341064177006
20110,339.4202180320037
20120,319.91091387606133
20130,364.924340675626
20140,355.6631891767224
20150,280.6701538911643
