minutes_since_start,internet_connections
12830,162.20541862627806
12840,171.0971179053283
12850,147.851474216705
12860,175.40029396553518
12870,156.10697803297478
12880,153.60820874145924
12890,173.13221690076728
12900,201.81188371440663
12910,229.27965489410988
12920,231.18081956881144
12930,244.4832093694482
12940,158.35948898288555
12950,138.32784849094529
12960,144.51460425274553
12970,153.63213510345534
12980,152.94566296190914
12990,135.4582990318198
13000,152.64934460484463
13010,157.63386474863955
13020,139.3027904416141
13030,133.55539253594213
13040,144.1034711579126
13050,148.0574376065768
13060,143.48683035381524
13070,125.57502604198051
13080,136.68945823981738
13090,113.72310016233914
13100,126.21434846840103
13110,131.24812213209273
13120,170.075110014672
13130,115.42262199968647
13140,106.73150381501634
13150,103.70354325359108
13160,104.88984219858133
13170,105.5442546076986
13180,98.00919816571646
13190,94.02504850635562
13200,101.04867811032784
13210,92.8938029267265
13220,86.63405355253245
13230,89.22349700410352
13240,93.9495664705248
13250,88.07620989125986
13260,93.41457205357004
13270,94.88952569514844
13280,91.02922521301812
13290,91.68829452271278
13300,89.65673978309299
13310,85.51199099531698
13320,85.43091017296088
13330,83.323543076336
13340,80.3229711257496
13350,87.5041424492579
13360,82.17615949659357
13370,89.39110222329205
13380,96.83936373842793
13390,102.26236568821022
13400,94.52661444470802
13410,96.57889205118478
13420,96.62991370771122
13430,102.27582964185605
13440,107.25009606220677
13450,125.7356052360246
13460,136.7071327981564
13470,124.78697494106792
13480,117.46268479731486
13490,113.06876294386183
13500,143.18268070250957
13510,133.83152428885776
13520,131.11788669722344
13530,130.20209751181787
13540,138.02576642299317
13550,151.53722337095525
13560,157.53480723154132
13570,187.71674172398292
13580,187.57665847055083
13590,165.211145652934
13600,153.87753062643816
13610,155.09575115847258
13620,163.45414827933527
13630,150.10654459611504
13640,154.15184599135392
13650,198.01915981343456
13660,178.14297235255913
13670,163.0377554193194
13680,161.11477937913995
13690,168.73109303463076
13700,162.97702575654938
13710,200.22735240698773
13720,178.27025137868833
13730,155.83139008795825
13740,154.56264117351088
13750,147.6943305900596
13760,133.58994811305567
13770,177.82540734329328
13780,167.5248469809413
13790,208.6669276386984
13800,178.1285948832242
13810,161.4006818254162
13820,200.4013156137858
13830,192.4754254272993
13840,190.62676349663153
13850,164.48834329927132
13860,179.32467086963067
13870,268.0803265865757
13880,205.29578973033463
13890,213.00148975546924
13900,175.51317078935725
13910,182.35323959890445
13920,159.36758045781158
13930,155.7114357865539
13940,180.83516666315987
13950,181.18330985992898
13960,192.19288260702214
13970,203.63748658113371
13980,193.96464614401395
13990,171.1041331909417
14000,181.47018301938405
14010,166.5383444404374
14020,173.915186854681
14030,194.3530761954794
14040,167.14368289913577
14050,179.92298345041462
14060,184.21718654647077
14070,202.57697812950323
14080,214.87173091560695
14090,209.91207594683013
14100,204.9469589515559
14110,190.32195294474718
14120,202.15144681591406
14130,194.66031477131182
14140,209.66698000235044
14150,224.98886554203293
14160,209.59697138406847
14170,185.6664852888148
14180,177.173977969398
14190,196.58502168109734
14200,197.10537492597362
14210,200.0077324051625
14220,191.9400817529243
14230,184.7208323747787
14240,177.66773773634395
14250,169.53498222821545
14260,179.47543813927157
14270,162.61565193489935
14280,202.12321759769927
14290,183.88408363958274
14300,194.45970101283157
14310,189.8271517220576
14320,173.7707508677865
14330,273.70695272668615
14340,189.28188989439022
14350,239.71809219025403
14360,237.07437790801356
14370,206.39907779182832
14380,197.5055336002316
14390,165.0009028452472
14400,186.0630780551132
14410,189.6515337706264
14420,165.00262300666014
14430,139.56157072595065
14440,154.3410481801551
14450,140.96317387954986
14460,153.00504096789564
14470,164.1394558004652
14480,137.1756807872468
14490,133.9123696243958
14500,125.82326088034178
14510,125.88093272866024
14520,127.31182990225685
14530,134.0063754655109
14540,130.96696352905894
14550,122.84385076475168
14560,128.209506212719
14570,121.55533252705092
14580,122.40571046943884
14590,120.37925371649186
14600,111.90731480805776
14610,122.7248786579544
14620,120.63780671137044
14630,117.26371477329184
14640,124.77601142050936
14650,129.49680395175017
14660,129.03940575461107
14670,122.99769278623762
14680,128.0943822146815
14690,110.30967591061902
14700,113.69388493826432
14710,125.09866345610338
14720,118.77963192413476
14730,120.55814686293064
14740,121.53723906572765
14750,104.29418104476206
14760,116.34985090992129
14770,128.76818315666597
14780,105.6361538960272
14790,118.61534314247001
14800,145.19775896871937
14810,130.90993687183845
14820,142.95779030692404
14830,157.85348377855544
14840,179.58113325753473
14850,151.94497244737337
14860,176.19667815070312
14870,177.16253815835753
14880,195.6179511255826
14890,201.8642567282644
14900,196.96858304827336
14910,207.33841028094625
14920,232.0145925705068
14930,241.31121338258657
14940,203.23231645159927
14950,197.76218574580696
14960,191.18671932319407
14970,188.3039776074233
14980,203.4673663939929
14990,201.56321552764396
15000,209.36697752425889
15010,175.5605815917441
15020,163.8286739623916
15030,145.94180651017493
15040,198.2593883391043
15050,185.7146015838718
15060,158.41279811295158
15070,135.55074768176414
15080,155.98619355581693
15090,146.16982125258008
15100,136.86996031173862
15110,135.58493292710114
15120,131.32043782437137
15130,135.3654892644392
15140,130.21104198538734
15150,128.93564527367045
15160,144.0009724962207
15170,155.4453549315793
15180,139.670381823819
15190,149.48134511802127
15200,146.28465059053426
15210,177.5613939949855
15220,146.5464379821807
15230,142.25624321703702
15240,126.10728484280226
15250,136.90065058017962
15260,142.00821682023715
15270,147.50632166622273
15280,140.52945784177393
15290,152.03842591447125
15300,150.4334500766664
15310,150.65604505075436
15320,150.93663958334918
15330,143.64074739014512
15340,132.54600748845667
15350,135.2404822791093
15360,170.37147063587335
15370,147.30730209328152
15380,146.55766516764447
15390,147.5576156335507
15400,136.0884049564148
15410,154.75202353496044
15420,147.32767978189997
15430,155.81177702650734
15440,169.15960889022745
15450,146.51022041604182
15460,145.83866088817646
15470,163.02126644094903
15480,148.16144541678565
15490,159.22979836224619
15500,161.87044750135485
15510,167.1257695272506
15520,155.8855226827493
15530,176.5940939885858
15540,163.01878236724366
15550,160.95624154257212
15560,143.76866171009027
15570,180.2584335726807
15580,158.7737881797875
15590,150.2583899534589
15600,169.5030156046414
15610,163.20874655355883
15620,155.58987741446867
15630,195.42173462674182
15640,177.01721417285444
15650,181.42153691813908
15660,178.83640051592263
15670,174.928337083353
15680,175.7721231366404
15690,210.02010785256056
15700,235.11668379600667
15710,169.95780417450106
15720,153.30851397296811
15730,175.90716409801666
15740,170.410661853843
15750,191.4214849107251
15760,195.50977242721945
15770,198.10014469470403
15780,184.2401581702439
15790,154.0194705336114
15800,167.49785479858576
15810,151.37207589319033
15820,175.75976971605246
15830,189.96481943640396
15840,162.69872200168768
15850,173.65225389187057
15860,153.8555222016521
15870,129.18777790898648
15880,128.48312560247547
15890,125.74025923111684
15900,118.51034688970172
15910,129.35878988478183
15920,123.49141417362526
15930,122.90091595315783
15940,119.88529970159354
15950,122.72133680610928
15960,108.08463229434092
15970,110.62089969938688
15980,114.66063428832528
15990,121.88874568501478
16000,162.29475928006542
16010,138.28871181987492
16020,107.52621988987396
16030,101.9928286237425
16040,106.39957417219831
16050,102.5563133588615
16060,102.61760235527908
16070,96.69565110843646
16080,96.09258504744764
16090,98.05980111557363
16100,100.14183484334016
16110,91.94461097444224
16120,96.40051654441486
16130,104.40382905345255
16140,92.1084485640328
16150,94.02608751065354
16160,92.55928403034036
16170,92.30309271934352
16180,101.17271342329045
16190,99.78877776545065
16200,110.63276576008475
16210,104.8926668851059
16220,103.12887723978686
16230,97.28427817970017
16240,119.55214129647085
16250,116.93849978423886
16260,126.36228734386472
16270,167.08366349309594
16280,154.99450597502351
16290,156.8115633896159
16300,189.0028711922836
16310,135.79669818077988
16320,161.3479759924344
16330,268.3969439780967
16340,189.44161917421258
16350,189.74007020605276
16360,155.24374116239642
16370,189.8366691207536
16380,156.93165588418142
16390,168.48289851609437
16400,163.54087678088723
16410,173.85362716654123
16420,169.7652683885968
16430,175.46399574360373
16440,172.62294430608452
16450,260.17996309982425
16460,170.04656905779785
16470,181.98650481825993
16480,157.35234966128866
16490,133.69006003908754
16500,129.5704783956226
16510,154.58832608245194
16520,132.64098178832992
16530,141.61124933293038
16540,140.7224700307399
16550,129.06317970304178
16560,136.3945428826258
16570,137.0568173411053
16580,134.04689561707497
16590,137.60258921730625
16600,147.4210871081087
16610,141.43948590942566
16620,145.31517451590742
16630,163.9802117996941
16640,142.95994638080992
16650,169.41089104810803
16660,137.99308847573914
16670,143.98437445101584
16680,147.83089710341957
16690,167.5691677634496
16700,143.94988271741397
16710,162.68606524924138
16720,151.64884417041128
16730,192.1733772374287
16740,151.95478276288475
16750,175.24119334861942
16760,179.6428606575705
16770,143.8705284677429
16780,145.16087372607802
16790,146.05498420427935
16800,147.11106295722107
16810,162.80746339473785
16820,158.79312735527054
16830,155.7396245405881
16840,147.03938740745923
16850,161.97143455884256
16860,156.9153138468918
16870,150.10319864391832
16880,166.366157077411
16890,165.04718679893588
16900,196.0237537444943
16910,174.60076130561208
16920,153.5421568920009
16930,164.91736599723032
16940,155.45878543386235
16950,186.14493366214214
16960,171.44046146020997
16970,145.25338035946254
16980,141.93161132015044
16990,190.18588750616706
17000,158.27342420557724
17010,155.08350022484953
17020,154.0493702591657
17030,200.86943243658095
17040,175.372390054583
17050,205.64996099334255
17060,193.45551600561456
17070,177.75710019866662
17080,190.08067474678745
17090,215.7833789111212
17100,188.24209859144253
17110,193.9694045200077
17120,192.8686135828687
17130,199.95986609638388
17140,190.7081647787379
17150,189.33710101279084
17160,183.52610202953502
17170,177.19442802941091
17180,222.29410081808538
17190,218.07433196910137
17200,211.79867406334645
17210,188.42698044538085
17220,189.7864021476266
17230,190.05182632952895
17240,213.98649969110159
17250,199.31317891044452
17260,199.48801552396546
17270,175.7101475775288
17280,166.75316342893493
17290,160.39015492717522
17300,157.7403310902395
17310,177.85395882043184
17320,149.91212661836238
17330,133.022342118247
17340,147.8202654052662
17350,135.8837542307807
17360,118.63208882867852
17370,114.50164938340177
17380,113.93544893528116
17390,105.08164776167722
17400,118.39650041518402
17410,115.85606950829744
17420,110.47777085988979
17430,111.38104339325616
17440,102.66223374131836
17450,106.22685077974106
17460,99.3366732225215
17470,95.78788409346359
17480,96.77536435443831
17490,97.14974834226308
17500,97.56488049807696
17510,94.7123120278092
17520,90.56090991452824
17530,98.72234600838352
17540,90.69564845698888
17550,93.14017391020688
17560,86.90093058957615
17570,95.16223109079557
17580,90.11281335670758
17590,87.23361325365249
17600,100.4528844746486
17610,92.0960152092362
17620,96.43082576340854
17630,85.49304732323672
17640,92.39540578300911
17650,94.1603777380417
17660,105.07797229481464
17670,101.26162820054503
17680,107.56866925252162
17690,112.96382234667972
17700,119.62802893413631
17710,116.98331516037342
17720,146.01084236639537
17730,151.96217125758454
17740,155.70384141973176
17750,173.22398834252118
17760,189.31558870484469
17770,180.9205495596834
17780,182.48012285040065
17790,159.99122041877982
17800,168.55221383541644
17810,150.77328897497284
17820,170.04718418413796
17830,168.7177586741514
17840,145.50084625902005
17850,167.19348482630858
17860,138.04226289766734
17870,186.43078021570358
17880,148.8182446634173
17890,151.10090455756088
17900,150.98197191720126
17910,145.0426427421402
17920,159.28713646173054
17930,151.49162151020425
17940,167.73197838659843
17950,130.6399965841395
17960,163.4822182259927
17970,153.13999933499437
17980,167.57954627945702
17990,143.38711874212717
18000,161.11733983064593
18010,141.5748122029524
18020,154.38917828187326
18030,158.90022688745947
18040,141.3165462734234
18050,148.86103070442567
18060,159.5921939585454
18070,169.05362067149483
18080,133.57323415712153
18090,152.08613719731648
18100,148.98917160589428
18110,135.1404885651844
18120,154.50261867938042
18130,146.93224369053377
18140,152.2007171111235
18150,174.31897188811152
18160,168.4648322747131
18170,137.49835100629826
18180,139.7944089854169
18190,152.6635674216448
18200,133.89059236139485
18210,163.36993965141173
18220,151.90673935571425
18230,149.15891336231059
18240,184.0915375326574
18250,215.88392583363645
18260,160.0523198086979
18270,169.25910077461162
18280,170.35472158695492
18290,165.8146570590448
18300,162.0718207854243
18310,188.7985263647789
18320,248.1594253457438
18330,156.04979536756858
18340,176.79966286808988
18350,185.37473305617544
18360,192.03809244623778
18370,166.86318213006336
18380,163.81226263048012
18390,181.33797238486838
18400,198.19310155938655
18410,167.63344595991504
18420,188.268769962277
18430,174.20451703052981
18440,185.5252855835372
18450,200.00715270859223
18460,193.06938374729424
18470,199.72172091663057
18480,179.6405131515715
18490,202.87417213565834
18500,176.6305913757315
18510,168.9053601023664
18520,175.91444494260352
18530,177.01233608160018
18540,203.67567934990927
18550,177.60349716057203
18560,191.31705478684057
18570,168.72189690933564
18580,208.8162808937496
18590,197.4844109439722
18600,185.65695156649653
18610,218.70942059604397
18620,180.57948655404385
18630,180.5774815946347
18640,225.79491875556468
18650,184.81879766509178
18660,180.22349720609097
18670,184.07212450035462
18680,207.0934101636591
18690,228.14650030708486
18700,207.45964809802268
18710,200.99564201566537
18720,206.3417757308038
18730,180.66844496126313
18740,182.43362337434786
18750,163.36634082651173
18760,147.09324480933103
18770,163.42450012922785
18780,158.5951272790277
18790,140.23706693455816
18800,144.76610524141876
18810,147.69904129239436
18820,138.23442728591834
18830,130.93190414878177
18840,135.3372707569396
18850,129.7746311744928
18860,117.95898783013142
18870,118.78218399632848
18880,123.29627301801328
18890,118.67277648142712
18900,123.5342343661312
18910,117.66983568000894
18920,110.94161151575516
18930,110.13740820102078
18940,117.76822845454568
18950,97.66096867706815
18960,104.18296469281462
18970,103.25353921218978
18980,95.3967155268333
18990,92.9209193473219
19000,95.26796297793686
19010,92.97711873886875
19020,88.21287752258374
19030,94.6533389948127
19040,85.13931693615415
19050,87.16006348701924
19060,94.15358776504462
19070,88.9230619481627
19080,99.94812139178188
19090,111.32954695425738
19100,95.68644772761594
19110,112.229700240555
19120,114.4387448777163
19130,130.2002378976325
19140,148.61339133427916
19150,148.60570155908462
19160,134.46367195127283
19170,166.7810838295188
19180,184.03518816871787
19190,174.09644927718216
19200,209.42011006487326
19210,179.31647919201075
19220,170.9949594989155
19230,192.75066063144936
19240,168.2660713259932
19250,169.70499342431853
19260,229.5495199198089
19270,198.44803252523448
19280,149.7622999628905
19290,233.20062541427288
19300,226.9318205547852
19310,168.00227775351263
19320,175.63587400152088
19330,154.44996487149538
19340,146.89833028187908
19350,150.3077709191924
19360,149.50926546649026
19370,167.32105584351854
19380,212.59960043450693
19390,193.48499576596515
19400,211.44976683901496
19410,197.26187128146276
19420,155.36614734200106
19430,165.40661697937387
19440,187.58441012122609
19450,140.63503570622743
19460,138.5850248706072
19470,174.15646312642562
19480,143.05798885776588
19490,142.9723304346667
19500,139.45269514022317
19510,136.35576897276067
19520,156.66040611790734
19530,144.67010842193946
19540,181.2725265283053
19550,168.8993845343517
19560,151.16109740648457
19570,139.1740739563833
19580,122.43942901951728
19590,153.3631983166127
19600,157.82379434168686
19610,148.06977219229537
19620,167.76204272221474
19630,156.7331048042296
19640,174.14775069104624
19650,200.42622263385888
19660,141.77986450786395
19670,129.30258901907223
19680,153.10444975163574
19690,144.4963683042579
19700,154.16366971561428
19710,158.9946358827456
19720,159.176365575429
19730,166.652173800764
19740,152.04683397170552
19750,149.3254447684798
19760,173.04996211754155
19770,156.05425146627232
19780,166.39599429484772
19790,170.5697992781895
19800,181.6118337187527
19810,160.71413012268508
19820,187.11452876277468
19830,183.5871684883832
19840,196.7211876835553
19850,199.71121467488973
19860,217.67304802414935
19870,211.82177862847777
19880,217.2056755830614
19890,181.58127980093423
19900,151.58792858774402
19910,192.28835803103982
19920,187.47303813881894
19930,188.70281787736388
19940,196.05326307522296
19950,213.8284500306045
19960,183.06603950068606
19970,182.32442876950591
19980,194.56776014041222
19990,186.3702533582805
20000,178.4686754670764
20010,214.4949110480366
20020,233.08324525546894
20030,177.84072415926073
20040,206.30230573384964
20050,192.33607808915494
20060,209.66856008660733
20070,224.9495578323727
20080,225.02703453899144
20090,183.2000105705557
20100,206.52933675032048
20110,231.49335216013256
20120,274.7805940221631
20130,343.54657017154835
20140,225.94340249169
20150,177.94077428037386
