time,source,destination,packet_length
41.320842,10.0.0.0,10.0.0.1,77
41.335404,10.0.0.0,10.0.0.1,82
41.335581,10.0.0.0,10.0.0.1,77
41.335692,10.0.0.0,10.0.0.1,77
41.335805,10.0.0.0,10.0.0.1,77
41.336117,10.0.0.0,10.0.0.1,77
41.341463,10.0.0.0,10.0.0.1,77
41.341703,10.0.0.0,10.0.0.1,77
41.341839,10.0.0.0,10.0.0.1,77
41.342213,10.0.0.0,10.0.0.1,77
41.354454,10.0.0.0,10.0.0.1,78
41.354976,10.0.0.0,10.0.0.1,77
41.369156,10.0.0.0,10.0.0.1,77
41.369365,10.0.0.0,10.0.0.1,77
41.369535,10.0.0.0,10.0.0.1,77
41.380888,10.0.0.0,10.0.0.1,77
41.381006,10.0.0.0,10.0.0.1,77
41.381105,10.0.0.0,10.0.0.1,77
41.381203,10.0.0.0,10.0.0.1,77
41.381485,10.0.0.0,10.0.0.1,77
41.381580,10.0.0.0,10.0.0.1,77
41.403026,10.0.0.0,10.0.0.1,82
41.403250,10.0.0.0,10.0.0.1,77
41.403419,10.0.0.0,10.0.0.1,77
41.409734,10.0.0.0,10.0.0.1,77
41.409858,10.0.0.0,10.0.0.1,77
41.422049,10.0.0.0,10.0.0.1,77
41.422205,10.0.0.0,10.0.0.1,77
41.422341,10.0.0.0,10.0.0.1,77
41.434025,10.0.0.0,10.0.0.1,77
41.434239,10.0.0.0,10.0.0.1,77
41.434484,10.0.0.0,10.0.0.1,77
41.434659,10.0.0.0,10.0.0.1,77
41.434925,10.0.0.0,10.0.0.1,77
41.435031,10.0.0.0,10.0.0.1,77
41.435120,10.0.0.0,10.0.0.1,77
41.438555,10.0.0.0,10.0.0.1,77
41.458124,10.0.0.0,10.0.0.1,77
41.458230,10.0.0.0,10.0.0.1,77
41.458311,10.0.0.0,10.0.0.1,77
41.465318,10.0.0.0,10.0.0.1,77
41.465464,10.0.0.0,10.0.0.1,82
41.465579,10.0.0.0,10.0.0.1,77
41.481894,10.0.0.0,10.0.0.1,78
41.482083,10.0.0.0,10.0.0.1,77
41.482219,10.0.0.0,10.0.0.1,77
41.482362,10.0.0.0,10.0.0.1,77
41.482591,10.0.0.0,10.0.0.1,77
41.497482,10.0.0.0,10.0.0.1,78
41.506429,10.0.0.0,10.0.0.1,77
41.506656,10.0.0.0,10.0.0.1,78
41.506772,10.0.0.0,10.0.0.1,78
41.506939,10.0.0.0,10.0.0.1,78
41.507729,10.0.0.0,10.0.0.1,78
41.525214,10.0.0.0,10.0.0.1,78
41.525327,10.0.0.0,10.0.0.1,78
41.525419,10.0.0.0,10.0.0.1,78
41.525507,10.0.0.0,10.0.0.1,80
41.525552,10.0.0.0,10.0.0.1,80
41.525607,10.0.0.0,10.0.0.1,80
41.525654,10.0.0.0,10.0.0.1,80
41.535040,10.0.0.0,10.0.0.1,85
41.545272,10.0.0.0,10.0.0.1,80
41.547319,10.0.0.0,10.0.0.1,79
41.547528,10.0.0.0,10.0.0.1,79
41.547747,10.0.0.0,10.0.0.1,79
41.547927,10.0.0.0,10.0.0.1,79
41.548123,10.0.0.0,10.0.0.1,80
41.548891,10.0.0.0,10.0.0.1,80
41.560921,10.0.0.0,10.0.0.1,80
41.561392,10.0.0.0,10.0.0.1,80
41.561635,10.0.0.0,10.0.0.1,80
41.570449,10.0.0.0,10.0.0.1,81
41.570548,10.0.0.0,10.0.0.1,81
41.570637,10.0.0.0,10.0.0.1,81
41.570715,10.0.0.0,10.0.0.1,81
41.587089,10.0.0.0,10.0.0.1,81
41.587778,10.0.0.0,10.0.0.1,81
41.588084,10.0.0.0,10.0.0.1,81
41.588249,10.0.0.0,10.0.0.1,81
41.588415,10.0.0.0,10.0.0.1,81
41.588575,10.0.0.0,10.0.0.1,86
41.595270,10.0.0.0,10.0.0.1,1288
41.595338,10.0.0.0,10.0.0.1,1292
41.608714,10.0.0.0,10.0.0.1,392
41.650067,10.0.0.0,10.0.0.1,80
41.671762,10.0.0.0,10.0.0.1,77
45.788103,10.0.0.0,10.0.0.1,1288
45.788184,10.0.0.0,10.0.0.1,1292
45.788217,10.0.0.0,10.0.0.1,381
45.920868,10.0.0.0,10.0.0.1,80
45.920997,10.0.0.0,10.0.0.1,76
45.937493,10.0.0.0,10.0.0.1,76
45.937797,10.0.0.0,10.0.0.1,76
45.937909,10.0.0.0,10.0.0.1,76
45.937987,10.0.0.0,10.0.0.1,76
45.938199,10.0.0.0,10.0.0.1,76
45.942835,10.0.0.0,10.0.0.1,77
45.943001,10.0.0.0,10.0.0.1,77
45.943256,10.0.0.0,10.0.0.1,77
45.958910,10.0.0.0,10.0.0.1,78
45.961659,10.0.0.0,10.0.0.1,77
45.961783,10.0.0.0,10.0.0.1,77
45.972805,10.0.0.0,10.0.0.1,77
45.972934,10.0.0.0,10.0.0.1,77
45.973037,10.0.0.0,10.0.0.1,77
45.973146,10.0.0.0,10.0.0.1,77
45.975277,10.0.0.0,10.0.0.1,77
45.975379,10.0.0.0,10.0.0.1,77
45.990841,10.0.0.0,10.0.0.1,77
45.991112,10.0.0.0,10.0.0.1,82
46.001003,10.0.0.0,10.0.0.1,77
46.013694,10.0.0.0,10.0.0.1,77
46.016925,10.0.0.0,10.0.0.1,77
46.017104,10.0.0.0,10.0.0.1,77
46.017243,10.0.0.0,10.0.0.1,77
46.017379,10.0.0.0,10.0.0.1,77
46.025768,10.0.0.0,10.0.0.1,77
46.025883,10.0.0.0,10.0.0.1,77
46.025975,10.0.0.0,10.0.0.1,77
46.038591,10.0.0.0,10.0.0.1,78
46.057889,10.0.0.0,10.0.0.1,77
46.063190,10.0.0.0,10.0.0.1,77
46.063335,10.0.0.0,10.0.0.1,77
46.063476,10.0.0.0,10.0.0.1,77
46.063705,10.0.0.0,10.0.0.1,77
46.063887,10.0.0.0,10.0.0.1,77
46.064029,10.0.0.0,10.0.0.1,77
46.064118,10.0.0.0,10.0.0.1,77
46.065452,10.0.0.0,10.0.0.1,77
46.065526,10.0.0.0,10.0.0.1,82
46.067379,10.0.0.0,10.0.0.1,77
46.067449,10.0.0.0,10.0.0.1,77
46.086604,10.0.0.0,10.0.0.1,78
46.090258,10.0.0.0,10.0.0.1,77
46.090387,10.0.0.0,10.0.0.1,77
46.090501,10.0.0.0,10.0.0.1,77
46.091796,10.0.0.0,10.0.0.1,77
46.091898,10.0.0.0,10.0.0.1,77
46.095612,10.0.0.0,10.0.0.1,77
46.114154,10.0.0.0,10.0.0.1,77
46.114408,10.0.0.0,10.0.0.1,77
46.114522,10.0.0.0,10.0.0.1,77
46.114634,10.0.0.0,10.0.0.1,77
46.133893,10.0.0.0,10.0.0.1,78
46.148003,10.0.0.0,10.0.0.1,77
46.164793,10.0.0.0,10.0.0.1,77
46.164902,10.0.0.0,10.0.0.1,77
46.164968,10.0.0.0,10.0.0.1,77
46.165034,10.0.0.0,10.0.0.1,77
46.165246,10.0.0.0,10.0.0.1,82
46.165351,10.0.0.0,10.0.0.1,77
46.177523,10.0.0.0,10.0.0.1,77
46.177670,10.0.0.0,10.0.0.1,77
46.177738,10.0.0.0,10.0.0.1,77
46.177804,10.0.0.0,10.0.0.1,77
46.188794,10.0.0.0,10.0.0.1,77
46.189044,10.0.0.0,10.0.0.1,77
46.189155,10.0.0.0,10.0.0.1,77
46.189244,10.0.0.0,10.0.0.1,77
46.189465,10.0.0.0,10.0.0.1,77
46.208182,10.0.0.0,10.0.0.1,77
46.208315,10.0.0.0,10.0.0.1,77
46.208426,10.0.0.0,10.0.0.1,77
46.210814,10.0.0.0,10.0.0.1,77
46.210914,10.0.0.0,10.0.0.1,77
46.224390,10.0.0.0,10.0.0.1,77
46.224549,10.0.0.0,10.0.0.1,77
46.224695,10.0.0.0,10.0.0.1,77
46.224843,10.0.0.0,10.0.0.1,77
46.225089,10.0.0.0,10.0.0.1,82
46.225190,10.0.0.0,10.0.0.1,77
46.225322,10.0.0.0,10.0.0.1,77
46.244762,10.0.0.0,10.0.0.1,78
46.251580,10.0.0.0,10.0.0.1,77
46.251756,10.0.0.0,10.0.0.1,77
46.256486,10.0.0.0,10.0.0.1,77
46.276325,10.0.0.0,10.0.0.1,78
46.278522,10.0.0.0,10.0.0.1,77
46.291338,10.0.0.0,10.0.0.1,77
46.291475,10.0.0.0,10.0.0.1,77
46.291580,10.0.0.0,10.0.0.1,77
46.291631,10.0.0.0,10.0.0.1,79
46.291677,10.0.0.0,10.0.0.1,79
46.291720,10.0.0.0,10.0.0.1,79
46.291764,10.0.0.0,10.0.0.1,79
46.292015,10.0.0.0,10.0.0.1,79
46.301287,10.0.0.0,10.0.0.1,79
46.301404,10.0.0.0,10.0.0.1,79
46.301524,10.0.0.0,10.0.0.1,79
46.308912,10.0.0.0,10.0.0.1,84
46.309013,10.0.0.0,10.0.0.1,79
46.309083,10.0.0.0,10.0.0.1,80
46.314672,10.0.0.0,10.0.0.1,80
46.314832,10.0.0.0,10.0.0.1,80
46.314988,10.0.0.0,10.0.0.1,80
46.326406,10.0.0.0,10.0.0.1,80
46.332055,10.0.0.0,10.0.0.1,81
46.338056,10.0.0.0,10.0.0.1,81
46.338227,10.0.0.0,10.0.0.1,81
46.346747,10.0.0.0,10.0.0.1,81
46.346974,10.0.0.0,10.0.0.1,81
46.347092,10.0.0.0,10.0.0.1,81
46.347221,10.0.0.0,10.0.0.1,81
46.363715,10.0.0.0,10.0.0.1,81
46.364014,10.0.0.0,10.0.0.1,81
46.364352,10.0.0.0,10.0.0.1,81
46.378368,10.0.0.0,10.0.0.1,80
46.378594,10.0.0.0,10.0.0.1,80
46.378801,10.0.0.0,10.0.0.1,80
46.397084,10.0.0.0,10.0.0.1,86
46.397299,10.0.0.0,10.0.0.1,80
46.398257,10.0.0.0,10.0.0.1,80
46.398406,10.0.0.0,10.0.0.1,80
46.408156,10.0.0.0,10.0.0.1,80
46.408451,10.0.0.0,10.0.0.1,80
46.417930,10.0.0.0,10.0.0.1,81
46.419827,10.0.0.0,10.0.0.1,81
46.419930,10.0.0.0,10.0.0.1,81
46.420003,10.0.0.0,10.0.0.1,81
46.428425,10.0.0.0,10.0.0.1,81
46.428550,10.0.0.0,10.0.0.1,81
46.428678,10.0.0.0,10.0.0.1,81
46.438107,10.0.0.0,10.0.0.1,81
46.438266,10.0.0.0,10.0.0.1,81
46.438414,10.0.0.0,10.0.0.1,81
46.438518,10.0.0.0,10.0.0.1,81
46.446371,10.0.0.0,10.0.0.1,80
46.446523,10.0.0.0,10.0.0.1,80
46.458604,10.0.0.0,10.0.0.1,80
46.458759,10.0.0.0,10.0.0.1,85
46.458879,10.0.0.0,10.0.0.1,80
46.468583,10.0.0.0,10.0.0.1,80
46.468740,10.0.0.0,10.0.0.1,80
46.478234,10.0.0.0,10.0.0.1,80
46.478430,10.0.0.0,10.0.0.1,80
46.478561,10.0.0.0,10.0.0.1,83
46.478637,10.0.0.0,10.0.0.1,83
46.478707,10.0.0.0,10.0.0.1,83
46.478774,10.0.0.0,10.0.0.1,83
46.478945,10.0.0.0,10.0.0.1,83
46.490564,10.0.0.0,10.0.0.1,83
46.490792,10.0.0.0,10.0.0.1,83
46.503710,10.0.0.0,10.0.0.1,83
46.503920,10.0.0.0,10.0.0.1,80
46.504033,10.0.0.0,10.0.0.1,79
46.504127,10.0.0.0,10.0.0.1,80
46.504425,10.0.0.0,10.0.0.1,80
46.504513,10.0.0.0,10.0.0.1,80
46.522258,10.0.0.0,10.0.0.1,80
46.522437,10.0.0.0,10.0.0.1,85
46.543143,10.0.0.0,10.0.0.1,81
46.563385,10.0.0.0,10.0.0.1,82
46.563495,10.0.0.0,10.0.0.1,82
46.563575,10.0.0.0,10.0.0.1,82
46.563664,10.0.0.0,10.0.0.1,82
46.575125,10.0.0.0,10.0.0.1,83
46.575279,10.0.0.0,10.0.0.1,83
46.575427,10.0.0.0,10.0.0.1,83
46.575648,10.0.0.0,10.0.0.1,83
46.575843,10.0.0.0,10.0.0.1,83
46.576065,10.0.0.0,10.0.0.1,83
46.576215,10.0.0.0,10.0.0.1,84
46.585487,10.0.0.0,10.0.0.1,84
46.585589,10.0.0.0,10.0.0.1,84
46.606251,10.0.0.0,10.0.0.1,84
46.606481,10.0.0.0,10.0.0.1,84
46.606575,10.0.0.0,10.0.0.1,84
46.610687,10.0.0.0,10.0.0.1,84
46.610819,10.0.0.0,10.0.0.1,84
46.610927,10.0.0.0,10.0.0.1,89
46.611031,10.0.0.0,10.0.0.1,84
46.621125,10.0.0.0,10.0.0.1,84
46.621309,10.0.0.0,10.0.0.1,84
46.621431,10.0.0.0,10.0.0.1,83
46.634545,10.0.0.0,10.0.0.1,83
46.634665,10.0.0.0,10.0.0.1,85
46.634700,10.0.0.0,10.0.0.1,86
46.634731,10.0.0.0,10.0.0.1,86
46.634760,10.0.0.0,10.0.0.1,86
46.634816,10.0.0.0,10.0.0.1,86
46.634875,10.0.0.0,10.0.0.1,86
46.646900,10.0.0.0,10.0.0.1,86
46.647270,10.0.0.0,10.0.0.1,86
46.647425,10.0.0.0,10.0.0.1,86
46.655851,10.0.0.0,10.0.0.1,86
46.656077,10.0.0.0,10.0.0.1,87
46.656209,10.0.0.0,10.0.0.1,87
46.662866,10.0.0.0,10.0.0.1,87
46.681805,10.0.0.0,10.0.0.1,87
46.682023,10.0.0.0,10.0.0.1,91
46.682142,10.0.0.0,10.0.0.1,85
46.682246,10.0.0.0,10.0.0.1,85
46.688330,10.0.0.0,10.0.0.1,85
46.702887,10.0.0.0,10.0.0.1,86
46.714328,10.0.0.0,10.0.0.1,87
46.714395,10.0.0.0,10.0.0.1,87
46.737402,10.0.0.0,10.0.0.1,87
46.737499,10.0.0.0,10.0.0.1,88
46.737675,10.0.0.0,10.0.0.1,88
46.737872,10.0.0.0,10.0.0.1,88
46.738053,10.0.0.0,10.0.0.1,88
46.741658,10.0.0.0,10.0.0.1,88
46.745046,10.0.0.0,10.0.0.1,88
46.747158,10.0.0.0,10.0.0.1,88
46.754834,10.0.0.0,10.0.0.1,89
46.754925,10.0.0.0,10.0.0.1,89
46.754992,10.0.0.0,10.0.0.1,89
46.755053,10.0.0.0,10.0.0.1,89
46.762084,10.0.0.0,10.0.0.1,89
46.762172,10.0.0.0,10.0.0.1,94
46.772205,10.0.0.0,10.0.0.1,89
46.772322,10.0.0.0,10.0.0.1,89
46.772387,10.0.0.0,10.0.0.1,89
46.772476,10.0.0.0,10.0.0.1,89
46.781373,10.0.0.0,10.0.0.1,90
46.794098,10.0.0.0,10.0.0.1,91
46.794192,10.0.0.0,10.0.0.1,91
46.796333,10.0.0.0,10.0.0.1,91
46.796394,10.0.0.0,10.0.0.1,91
46.796494,10.0.0.0,10.0.0.1,91
46.796619,10.0.0.0,10.0.0.1,88
46.796724,10.0.0.0,10.0.0.1,88
46.796841,10.0.0.0,10.0.0.1,88
46.796945,10.0.0.0,10.0.0.1,88
46.799884,10.0.0.0,10.0.0.1,88
46.799999,10.0.0.0,10.0.0.1,89
46.808931,10.0.0.0,10.0.0.1,89
46.809079,10.0.0.0,10.0.0.1,89
46.809171,10.0.0.0,10.0.0.1,89
46.809258,10.0.0.0,10.0.0.1,94
46.809370,10.0.0.0,10.0.0.1,89
46.840554,10.0.0.0,10.0.0.1,91
46.840643,10.0.0.0,10.0.0.1,91
46.840703,10.0.0.0,10.0.0.1,91
46.840775,10.0.0.0,10.0.0.1,91
46.845925,10.0.0.0,10.0.0.1,88
46.846128,10.0.0.0,10.0.0.1,88
46.846222,10.0.0.0,10.0.0.1,88
46.860954,10.0.0.0,10.0.0.1,89
46.861547,10.0.0.0,10.0.0.1,88
46.861674,10.0.0.0,10.0.0.1,88
46.861797,10.0.0.0,10.0.0.1,89
46.861920,10.0.0.0,10.0.0.1,89
46.874916,10.0.0.0,10.0.0.1,89
46.875109,10.0.0.0,10.0.0.1,89
46.875278,10.0.0.0,10.0.0.1,89
46.875503,10.0.0.0,10.0.0.1,94
46.877070,10.0.0.0,10.0.0.1,89
46.877180,10.0.0.0,10.0.0.1,89
46.877256,10.0.0.0,10.0.0.1,89
46.877294,10.0.0.0,10.0.0.1,91
46.885180,10.0.0.0,10.0.0.1,91
46.885277,10.0.0.0,10.0.0.1,91
46.885324,10.0.0.0,10.0.0.1,91
46.885393,10.0.0.0,10.0.0.1,91
46.885462,10.0.0.0,10.0.0.1,91
46.891323,10.0.0.0,10.0.0.1,91
46.901185,10.0.0.0,10.0.0.1,91
46.901368,10.0.0.0,10.0.0.1,88
46.901479,10.0.0.0,10.0.0.1,88
46.919767,10.0.0.0,10.0.0.1,84
46.928944,10.0.0.0,10.0.0.1,77
46.931620,10.0.0.0,10.0.0.1,1288
46.931666,10.0.0.0,10.0.0.1,1292
46.931690,10.0.0.0,10.0.0.1,381
46.987431,10.0.0.0,10.0.0.1,81
51.815756,10.0.0.0,10.0.0.1,1288
51.815841,10.0.0.0,10.0.0.1,1292
51.815874,10.0.0.0,10.0.0.1,381
51.874440,10.0.0.0,10.0.0.1,80
51.874616,10.0.0.0,10.0.0.1,76
51.874722,10.0.0.0,10.0.0.1,76
51.875866,10.0.0.0,10.0.0.1,76
51.875987,10.0.0.0,10.0.0.1,76
51.876083,10.0.0.0,10.0.0.1,76
51.876300,10.0.0.0,10.0.0.1,76
51.893752,10.0.0.0,10.0.0.1,78
51.910185,10.0.0.0,10.0.0.1,77
51.910433,10.0.0.0,10.0.0.1,77
51.910517,10.0.0.0,10.0.0.1,77
51.911506,10.0.0.0,10.0.0.1,77
51.911883,10.0.0.0,10.0.0.1,77
51.911950,10.0.0.0,10.0.0.1,77
51.912089,10.0.0.0,10.0.0.1,77
51.912171,10.0.0.0,10.0.0.1,77
51.912238,10.0.0.0,10.0.0.1,77
51.917007,10.0.0.0,10.0.0.1,77
51.917114,10.0.0.0,10.0.0.1,77
51.934090,10.0.0.0,10.0.0.1,77
51.934243,10.0.0.0,10.0.0.1,82
51.934379,10.0.0.0,10.0.0.1,77
51.934494,10.0.0.0,10.0.0.1,77
51.934801,10.0.0.0,10.0.0.1,77
51.956668,10.0.0.0,10.0.0.1,78
51.987359,10.0.0.0,10.0.0.1,77
51.987515,10.0.0.0,10.0.0.1,77
51.987620,10.0.0.0,10.0.0.1,77
51.987728,10.0.0.0,10.0.0.1,77
51.987934,10.0.0.0,10.0.0.1,77
51.988061,10.0.0.0,10.0.0.1,77
51.988147,10.0.0.0,10.0.0.1,77
51.989021,10.0.0.0,10.0.0.1,77
51.989119,10.0.0.0,10.0.0.1,77
52.020264,10.0.0.0,10.0.0.1,77
52.020504,10.0.0.0,10.0.0.1,77
52.020608,10.0.0.0,10.0.0.1,77
52.024930,10.0.0.0,10.0.0.1,77
52.025017,10.0.0.0,10.0.0.1,77
52.025084,10.0.0.0,10.0.0.1,77
52.032268,10.0.0.0,10.0.0.1,82
52.032389,10.0.0.0,10.0.0.1,77
52.032466,10.0.0.0,10.0.0.1,77
52.032665,10.0.0.0,10.0.0.1,77
52.032749,10.0.0.0,10.0.0.1,77
52.032825,10.0.0.0,10.0.0.1,77
52.034869,10.0.0.0,10.0.0.1,77
52.034937,10.0.0.0,10.0.0.1,77
52.051910,10.0.0.0,10.0.0.1,78
52.057137,10.0.0.0,10.0.0.1,77
52.057291,10.0.0.0,10.0.0.1,77
52.062781,10.0.0.0,10.0.0.1,77
52.062934,10.0.0.0,10.0.0.1,77
52.063069,10.0.0.0,10.0.0.1,77
52.063395,10.0.0.0,10.0.0.1,77
52.063493,10.0.0.0,10.0.0.1,77
52.072228,10.0.0.0,10.0.0.1,77
52.083004,10.0.0.0,10.0.0.1,78
52.087297,10.0.0.0,10.0.0.1,77
52.087422,10.0.0.0,10.0.0.1,77
52.087518,10.0.0.0,10.0.0.1,82
52.087771,10.0.0.0,10.0.0.1,77
52.098680,10.0.0.0,10.0.0.1,78
52.149550,10.0.0.0,10.0.0.1,77
52.149811,10.0.0.0,10.0.0.1,77
52.149993,10.0.0.0,10.0.0.1,77
52.150357,10.0.0.0,10.0.0.1,77
52.150482,10.0.0.0,10.0.0.1,77
52.150594,10.0.0.0,10.0.0.1,77
52.150847,10.0.0.0,10.0.0.1,77
52.150987,10.0.0.0,10.0.0.1,77
52.151112,10.0.0.0,10.0.0.1,77
52.151355,10.0.0.0,10.0.0.1,77
52.152400,10.0.0.0,10.0.0.1,77
52.152574,10.0.0.0,10.0.0.1,77
52.152688,10.0.0.0,10.0.0.1,77
52.152838,10.0.0.0,10.0.0.1,77
52.153087,10.0.0.0,10.0.0.1,77
52.153202,10.0.0.0,10.0.0.1,77
52.154235,10.0.0.0,10.0.0.1,77
52.154448,10.0.0.0,10.0.0.1,82
52.154615,10.0.0.0,10.0.0.1,77
52.154749,10.0.0.0,10.0.0.1,77
52.155067,10.0.0.0,10.0.0.1,77
52.155236,10.0.0.0,10.0.0.1,77
52.155391,10.0.0.0,10.0.0.1,77
52.156004,10.0.0.0,10.0.0.1,77
52.176964,10.0.0.0,10.0.0.1,78
52.180633,10.0.0.0,10.0.0.1,77
52.180712,10.0.0.0,10.0.0.1,77
52.180776,10.0.0.0,10.0.0.1,77
52.214538,10.0.0.0,10.0.0.1,77
52.214713,10.0.0.0,10.0.0.1,77
52.214833,10.0.0.0,10.0.0.1,77
52.215121,10.0.0.0,10.0.0.1,77
52.215237,10.0.0.0,10.0.0.1,77
52.224950,10.0.0.0,10.0.0.1,78
52.234117,10.0.0.0,10.0.0.1,77
52.234323,10.0.0.0,10.0.0.1,77
52.234474,10.0.0.0,10.0.0.1,77
52.241914,10.0.0.0,10.0.0.1,82
52.242013,10.0.0.0,10.0.0.1,77
52.242081,10.0.0.0,10.0.0.1,77
52.242260,10.0.0.0,10.0.0.1,77
52.242372,10.0.0.0,10.0.0.1,77
52.242937,10.0.0.0,10.0.0.1,77
52.256502,10.0.0.0,10.0.0.1,78
52.270973,10.0.0.0,10.0.0.1,77
52.271129,10.0.0.0,10.0.0.1,77
52.271240,10.0.0.0,10.0.0.1,77
52.271479,10.0.0.0,10.0.0.1,77
52.271602,10.0.0.0,10.0.0.1,77
52.273686,10.0.0.0,10.0.0.1,77
52.273815,10.0.0.0,10.0.0.1,77
52.288834,10.0.0.0,10.0.0.1,78
52.291055,10.0.0.0,10.0.0.1,77
52.291146,10.0.0.0,10.0.0.1,77
52.291226,10.0.0.0,10.0.0.1,77
52.291447,10.0.0.0,10.0.0.1,77
52.295505,10.0.0.0,10.0.0.1,77
52.295597,10.0.0.0,10.0.0.1,82
52.312519,10.0.0.0,10.0.0.1,77
52.312765,10.0.0.0,10.0.0.1,77
52.312944,10.0.0.0,10.0.0.1,77
52.317549,10.0.0.0,10.0.0.1,77
52.323090,10.0.0.0,10.0.0.1,77
52.323196,10.0.0.0,10.0.0.1,77
52.323287,10.0.0.0,10.0.0.1,77
52.332991,10.0.0.0,10.0.0.1,77
52.333125,10.0.0.0,10.0.0.1,77
52.351660,10.0.0.0,10.0.0.1,78
52.352022,10.0.0.0,10.0.0.1,77
52.352188,10.0.0.0,10.0.0.1,77
52.352379,10.0.0.0,10.0.0.1,77
52.352747,10.0.0.0,10.0.0.1,77
52.352884,10.0.0.0,10.0.0.1,77
52.365362,10.0.0.0,10.0.0.1,77
52.365472,10.0.0.0,10.0.0.1,77
52.365593,10.0.0.0,10.0.0.1,77
52.377778,10.0.0.0,10.0.0.1,77
52.378014,10.0.0.0,10.0.0.1,82
52.378207,10.0.0.0,10.0.0.1,77
52.381701,10.0.0.0,10.0.0.1,77
52.386937,10.0.0.0,10.0.0.1,77
52.387045,10.0.0.0,10.0.0.1,77
52.398676,10.0.0.0,10.0.0.1,78
52.429358,10.0.0.0,10.0.0.1,77
52.429513,10.0.0.0,10.0.0.1,77
52.429649,10.0.0.0,10.0.0.1,77
52.429779,10.0.0.0,10.0.0.1,77
52.430053,10.0.0.0,10.0.0.1,77
52.430191,10.0.0.0,10.0.0.1,77
52.430312,10.0.0.0,10.0.0.1,77
52.430523,10.0.0.0,10.0.0.1,77
52.430641,10.0.0.0,10.0.0.1,77
52.430753,10.0.0.0,10.0.0.1,77
52.431217,10.0.0.0,10.0.0.1,77
52.435334,10.0.0.0,10.0.0.1,77
52.435463,10.0.0.0,10.0.0.1,77
52.435576,10.0.0.0,10.0.0.1,77
52.473847,10.0.0.0,10.0.0.1,82
52.474189,10.0.0.0,10.0.0.1,77
52.474360,10.0.0.0,10.0.0.1,77
52.474730,10.0.0.0,10.0.0.1,77
52.474906,10.0.0.0,10.0.0.1,77
52.475065,10.0.0.0,10.0.0.1,77
52.477152,10.0.0.0,10.0.0.1,77
52.477308,10.0.0.0,10.0.0.1,77
52.479395,10.0.0.0,10.0.0.1,77
52.479542,10.0.0.0,10.0.0.1,77
52.498033,10.0.0.0,10.0.0.1,77
52.498203,10.0.0.0,10.0.0.1,77
52.498333,10.0.0.0,10.0.0.1,77
52.498457,10.0.0.0,10.0.0.1,77
52.498739,10.0.0.0,10.0.0.1,77
52.498868,10.0.0.0,10.0.0.1,77
52.505619,10.0.0.0,10.0.0.1,77
52.505704,10.0.0.0,10.0.0.1,77
52.525089,10.0.0.0,10.0.0.1,77
52.525179,10.0.0.0,10.0.0.1,77
52.525252,10.0.0.0,10.0.0.1,82
52.525323,10.0.0.0,10.0.0.1,77
52.528215,10.0.0.0,10.0.0.1,77
52.528371,10.0.0.0,10.0.0.1,77
52.541622,10.0.0.0,10.0.0.1,78
52.542321,10.0.0.0,10.0.0.1,77
52.544561,10.0.0.0,10.0.0.1,77
52.557481,10.0.0.0,10.0.0.1,77
52.557656,10.0.0.0,10.0.0.1,77
52.557840,10.0.0.0,10.0.0.1,77
52.558046,10.0.0.0,10.0.0.1,77
52.558316,10.0.0.0,10.0.0.1,77
52.558415,10.0.0.0,10.0.0.1,77
52.564743,10.0.0.0,10.0.0.1,77
52.564857,10.0.0.0,10.0.0.1,77
52.573970,10.0.0.0,10.0.0.1,77
52.577249,10.0.0.0,10.0.0.1,77
52.577375,10.0.0.0,10.0.0.1,77
52.577467,10.0.0.0,10.0.0.1,77
52.586416,10.0.0.0,10.0.0.1,77
52.586541,10.0.0.0,10.0.0.1,82
52.586650,10.0.0.0,10.0.0.1,77
52.586753,10.0.0.0,10.0.0.1,77
52.598454,10.0.0.0,10.0.0.1,77
52.598770,10.0.0.0,10.0.0.1,77
52.611349,10.0.0.0,10.0.0.1,77
52.611458,10.0.0.0,10.0.0.1,77
52.620278,10.0.0.0,10.0.0.1,77
52.620369,10.0.0.0,10.0.0.1,77
52.620446,10.0.0.0,10.0.0.1,77
52.620524,10.0.0.0,10.0.0.1,77
52.636261,10.0.0.0,10.0.0.1,77
52.636482,10.0.0.0,10.0.0.1,77
52.636627,10.0.0.0,10.0.0.1,77
52.636974,10.0.0.0,10.0.0.1,77
52.637054,10.0.0.0,10.0.0.1,77
52.641789,10.0.0.0,10.0.0.1,77
52.641913,10.0.0.0,10.0.0.1,77
52.642023,10.0.0.0,10.0.0.1,77
52.651201,10.0.0.0,10.0.0.1,77
52.651423,10.0.0.0,10.0.0.1,82
52.651547,10.0.0.0,10.0.0.1,77
52.659276,10.0.0.0,10.0.0.1,77
52.659439,10.0.0.0,10.0.0.1,77
52.668275,10.0.0.0,10.0.0.1,77
52.683983,10.0.0.0,10.0.0.1,78
52.693222,10.0.0.0,10.0.0.1,77
52.702585,10.0.0.0,10.0.0.1,77
52.702768,10.0.0.0,10.0.0.1,77
52.702970,10.0.0.0,10.0.0.1,77
52.703094,10.0.0.0,10.0.0.1,77
52.703351,10.0.0.0,10.0.0.1,77
52.703492,10.0.0.0,10.0.0.1,77
52.706818,10.0.0.0,10.0.0.1,77
52.707034,10.0.0.0,10.0.0.1,77
52.707204,10.0.0.0,10.0.0.1,77
52.707505,10.0.0.0,10.0.0.1,77
