time,source,destination,packet_length
184.671012,10.0.0.0,10.0.0.1,120
184.671907,10.0.0.0,10.0.0.1,120
184.675575,10.0.0.0,10.0.0.1,120
184.675623,10.0.0.0,10.0.0.1,120
184.680409,10.0.0.0,10.0.0.1,120
184.695830,10.0.0.0,10.0.0.1,120
184.698163,10.0.0.0,10.0.0.1,120
184.699901,10.0.0.0,10.0.0.1,120
184.703522,10.0.0.0,10.0.0.1,120
184.706804,10.0.0.0,10.0.0.1,120
184.708334,10.0.0.0,10.0.0.1,120
184.708576,10.0.0.0,10.0.0.1,155
184.736204,10.0.0.0,10.0.0.1,164
184.741287,10.0.0.0,10.0.0.1,137
184.804572,10.0.0.0,10.0.0.1,121
184.806893,10.0.0.0,10.0.0.1,121
184.838780,10.0.0.0,10.0.0.1,120
184.851641,10.0.0.0,10.0.0.1,121
184.868888,10.0.0.0,10.0.0.1,120
184.883959,10.0.0.0,10.0.0.1,132
184.973475,10.0.0.0,10.0.0.1,121
184.989968,10.0.0.0,10.0.0.1,121
185.021090,10.0.0.0,10.0.0.1,121
185.102211,10.0.0.0,10.0.0.1,121
185.117975,10.0.0.0,10.0.0.1,137
185.265864,10.0.0.0,10.0.0.1,120
185.267847,10.0.0.0,10.0.0.1,334
185.340107,10.0.0.0,10.0.0.1,120
185.340909,10.0.0.0,10.0.0.1,170
185.382067,10.0.0.0,10.0.0.1,1358
185.382138,10.0.0.0,10.0.0.1,1358
185.382172,10.0.0.0,10.0.0.1,1358
185.382424,10.0.0.0,10.0.0.1,186
185.382612,10.0.0.0,10.0.0.1,581
185.382960,10.0.0.0,10.0.0.1,132
185.490140,10.0.0.0,10.0.0.1,137
185.570100,10.0.0.0,10.0.0.1,120
185.571266,10.0.0.0,10.0.0.1,1360
185.571358,10.0.0.0,10.0.0.1,601
185.572061,10.0.0.0,10.0.0.1,186
185.572164,10.0.0.0,10.0.0.1,139
185.602222,10.0.0.0,10.0.0.1,140
185.612767,10.0.0.0,10.0.0.1,309
185.617847,10.0.0.0,10.0.0.1,120
185.651212,10.0.0.0,10.0.0.1,120
185.658349,10.0.0.0,10.0.0.1,278
185.671740,10.0.0.0,10.0.0.1,143
185.672140,10.0.0.0,10.0.0.1,143
185.757689,10.0.0.0,10.0.0.1,120
185.757746,10.0.0.0,10.0.0.1,120
185.759750,10.0.0.0,10.0.0.1,120
185.767450,10.0.0.0,10.0.0.1,1358
185.767513,10.0.0.0,10.0.0.1,1358
185.767950,10.0.0.0,10.0.0.1,189
185.768367,10.0.0.0,10.0.0.1,1354
185.768400,10.0.0.0,10.0.0.1,1206
185.790269,10.0.0.0,10.0.0.1,140
185.796572,10.0.0.0,10.0.0.1,120
185.840349,10.0.0.0,10.0.0.1,120
185.858598,10.0.0.0,10.0.0.1,137
185.922635,10.0.0.0,10.0.0.1,186
185.922883,10.0.0.0,10.0.0.1,139
185.938067,10.0.0.0,10.0.0.1,194
185.938208,10.0.0.0,10.0.0.1,212
185.938339,10.0.0.0,10.0.0.1,595
185.951947,10.0.0.0,10.0.0.1,140
186.021860,10.0.0.0,10.0.0.1,121
186.023986,10.0.0.0,10.0.0.1,143
186.026168,10.0.0.0,10.0.0.1,139
186.031211,10.0.0.0,10.0.0.1,137
186.032631,10.0.0.0,10.0.0.1,1358
186.032669,10.0.0.0,10.0.0.1,1358
186.032692,10.0.0.0,10.0.0.1,1358
186.032876,10.0.0.0,10.0.0.1,187
186.033970,10.0.0.0,10.0.0.1,1358
186.034011,10.0.0.0,10.0.0.1,1358
186.034165,10.0.0.0,10.0.0.1,188
186.036830,10.0.0.0,10.0.0.1,139
186.036862,10.0.0.0,10.0.0.1,139
186.036990,10.0.0.0,10.0.0.1,139
186.037024,10.0.0.0,10.0.0.1,139
186.037081,10.0.0.0,10.0.0.1,139
186.037149,10.0.0.0,10.0.0.1,139
186.039776,10.0.0.0,10.0.0.1,120
186.066978,10.0.0.0,10.0.0.1,207
186.067076,10.0.0.0,10.0.0.1,1360
186.067106,10.0.0.0,10.0.0.1,129
186.067131,10.0.0.0,10.0.0.1,158
186.090946,10.0.0.0,10.0.0.1,140
186.123440,10.0.0.0,10.0.0.1,151
186.171818,10.0.0.0,10.0.0.1,120
186.171878,10.0.0.0,10.0.0.1,121
186.185186,10.0.0.0,10.0.0.1,186
186.185245,10.0.0.0,10.0.0.1,139
186.188557,10.0.0.0,10.0.0.1,186
186.188597,10.0.0.0,10.0.0.1,139
186.221638,10.0.0.0,10.0.0.1,140
186.221981,10.0.0.0,10.0.0.1,120
186.222323,10.0.0.0,10.0.0.1,155
186.228902,10.0.0.0,10.0.0.1,120
186.229006,10.0.0.0,10.0.0.1,159
186.239657,10.0.0.0,10.0.0.1,91
186.239788,10.0.0.0,10.0.0.1,91
186.239948,10.0.0.0,10.0.0.1,121
186.339997,10.0.0.0,10.0.0.1,120
186.355422,10.0.0.0,10.0.0.1,140
186.372437,10.0.0.0,10.0.0.1,140
186.389913,10.0.0.0,10.0.0.1,121
186.424214,10.0.0.0,10.0.0.1,54
186.489313,10.0.0.0,10.0.0.1,120
186.568050,10.0.0.0,10.0.0.1,121
186.572140,10.0.0.0,10.0.0.1,1358
186.572254,10.0.0.0,10.0.0.1,439
186.572298,10.0.0.0,10.0.0.1,137
186.572398,10.0.0.0,10.0.0.1,137
186.573527,10.0.0.0,10.0.0.1,562
186.585966,10.0.0.0,10.0.0.1,137
186.586389,10.0.0.0,10.0.0.1,137
186.589628,10.0.0.0,10.0.0.1,121
186.635084,10.0.0.0,10.0.0.1,220
186.664289,10.0.0.0,10.0.0.1,222
186.683927,10.0.0.0,10.0.0.1,202
186.697094,10.0.0.0,10.0.0.1,176
186.736106,10.0.0.0,10.0.0.1,588
186.771248,10.0.0.0,10.0.0.1,151
186.839214,10.0.0.0,10.0.0.1,148
186.844371,10.0.0.0,10.0.0.1,120
186.854376,10.0.0.0,10.0.0.1,121
186.862964,10.0.0.0,10.0.0.1,143
186.868448,10.0.0.0,10.0.0.1,148
186.882961,10.0.0.0,10.0.0.1,120
186.885029,10.0.0.0,10.0.0.1,147
186.885159,10.0.0.0,10.0.0.1,140
186.895834,10.0.0.0,10.0.0.1,140
186.896815,10.0.0.0,10.0.0.1,142
186.901887,10.0.0.0,10.0.0.1,423
186.933457,10.0.0.0,10.0.0.1,140
186.963581,10.0.0.0,10.0.0.1,601
187.007312,10.0.0.0,10.0.0.1,143
187.042491,10.0.0.0,10.0.0.1,121
187.072086,10.0.0.0,10.0.0.1,139
187.072201,10.0.0.0,10.0.0.1,143
187.072624,10.0.0.0,10.0.0.1,148
187.074134,10.0.0.0,10.0.0.1,1358
187.074213,10.0.0.0,10.0.0.1,195
187.091053,10.0.0.0,10.0.0.1,174
187.134470,10.0.0.0,10.0.0.1,440
187.140162,10.0.0.0,10.0.0.1,143
187.167902,10.0.0.0,10.0.0.1,140
187.244908,10.0.0.0,10.0.0.1,143
187.261672,10.0.0.0,10.0.0.1,120
187.272851,10.0.0.0,10.0.0.1,140
187.288239,10.0.0.0,10.0.0.1,120
187.326485,10.0.0.0,10.0.0.1,147
187.338470,10.0.0.0,10.0.0.1,120
187.353355,10.0.0.0,10.0.0.1,141
187.535636,10.0.0.0,10.0.0.1,121
187.535892,10.0.0.0,10.0.0.1,121
187.638330,10.0.0.0,10.0.0.1,121
187.704287,10.0.0.0,10.0.0.1,137
187.839344,10.0.0.0,10.0.0.1,120
187.932186,10.0.0.0,10.0.0.1,121
187.967560,10.0.0.0,10.0.0.1,804
187.981728,10.0.0.0,10.0.0.1,566
188.075776,10.0.0.0,10.0.0.1,153
188.082558,10.0.0.0,10.0.0.1,164
188.085950,10.0.0.0,10.0.0.1,346
188.087483,10.0.0.0,10.0.0.1,121
188.102924,10.0.0.0,10.0.0.1,121
188.137274,10.0.0.0,10.0.0.1,143
188.180324,10.0.0.0,10.0.0.1,160
188.188669,10.0.0.0,10.0.0.1,575
188.230478,10.0.0.0,10.0.0.1,132
188.254582,10.0.0.0,10.0.0.1,141
188.288537,10.0.0.0,10.0.0.1,141
188.304161,10.0.0.0,10.0.0.1,121
188.335663,10.0.0.0,10.0.0.1,141
188.345088,10.0.0.0,10.0.0.1,120
188.383955,10.0.0.0,10.0.0.1,121
188.384155,10.0.0.0,10.0.0.1,141
188.394122,10.0.0.0,10.0.0.1,153
188.395039,10.0.0.0,10.0.0.1,348
188.437490,10.0.0.0,10.0.0.1,141
188.470975,10.0.0.0,10.0.0.1,121
188.551436,10.0.0.0,10.0.0.1,121
188.563613,10.0.0.0,10.0.0.1,140
188.611329,10.0.0.0,10.0.0.1,120
188.614665,10.0.0.0,10.0.0.1,334
188.625374,10.0.0.0,10.0.0.1,1358
188.625934,10.0.0.0,10.0.0.1,1358
188.626184,10.0.0.0,10.0.0.1,299
188.626278,10.0.0.0,10.0.0.1,159
188.626421,10.0.0.0,10.0.0.1,241
188.646237,10.0.0.0,10.0.0.1,148
188.704660,10.0.0.0,10.0.0.1,121
188.721118,10.0.0.0,10.0.0.1,121
188.770930,10.0.0.0,10.0.0.1,1358
188.775655,10.0.0.0,10.0.0.1,120
188.776318,10.0.0.0,10.0.0.1,143
188.777110,10.0.0.0,10.0.0.1,1358
188.777494,10.0.0.0,10.0.0.1,155
188.777582,10.0.0.0,10.0.0.1,120
188.777901,10.0.0.0,10.0.0.1,147
188.781934,10.0.0.0,10.0.0.1,120
188.784622,10.0.0.0,10.0.0.1,121
188.789324,10.0.0.0,10.0.0.1,120
188.790321,10.0.0.0,10.0.0.1,159
188.830428,10.0.0.0,10.0.0.1,212
188.838963,10.0.0.0,10.0.0.1,121
188.842328,10.0.0.0,10.0.0.1,120
188.842870,10.0.0.0,10.0.0.1,156
188.922845,10.0.0.0,10.0.0.1,145
188.923565,10.0.0.0,10.0.0.1,147
188.924668,10.0.0.0,10.0.0.1,191
188.924789,10.0.0.0,10.0.0.1,182
188.948538,10.0.0.0,10.0.0.1,140
188.995520,10.0.0.0,10.0.0.1,120
188.998652,10.0.0.0,10.0.0.1,278
189.008788,10.0.0.0,10.0.0.1,160
189.010523,10.0.0.0,10.0.0.1,212
189.018487,10.0.0.0,10.0.0.1,121
189.018632,10.0.0.0,10.0.0.1,121
189.067557,10.0.0.0,10.0.0.1,272
189.067688,10.0.0.0,10.0.0.1,279
189.067725,10.0.0.0,10.0.0.1,141
189.067767,10.0.0.0,10.0.0.1,141
189.069143,10.0.0.0,10.0.0.1,141
189.168552,10.0.0.0,10.0.0.1,121
189.173943,10.0.0.0,10.0.0.1,160
189.176708,10.0.0.0,10.0.0.1,212
189.204960,10.0.0.0,10.0.0.1,141
189.253732,10.0.0.0,10.0.0.1,141
189.339535,10.0.0.0,10.0.0.1,160
189.340667,10.0.0.0,10.0.0.1,213
189.341980,10.0.0.0,10.0.0.1,120
189.376055,10.0.0.0,10.0.0.1,120
189.380360,10.0.0.0,10.0.0.1,141
189.387747,10.0.0.0,10.0.0.1,207
189.387812,10.0.0.0,10.0.0.1,907
189.387902,10.0.0.0,10.0.0.1,158
189.422905,10.0.0.0,10.0.0.1,141
189.500038,10.0.0.0,10.0.0.1,160
189.538145,10.0.0.0,10.0.0.1,141
189.564518,10.0.0.0,10.0.0.1,141
189.671998,10.0.0.0,10.0.0.1,141
189.815189,10.0.0.0,10.0.0.1,120
189.847931,10.0.0.0,10.0.0.1,137
189.858165,10.0.0.0,10.0.0.1,120
190.169978,10.0.0.0,10.0.0.1,121
190.195377,10.0.0.0,10.0.0.1,120
190.217889,10.0.0.0,10.0.0.1,137
190.341027,10.0.0.0,10.0.0.1,120
190.345932,10.0.0.0,10.0.0.1,345
190.473905,10.0.0.0,10.0.0.1,153
190.474804,10.0.0.0,10.0.0.1,347
190.555228,10.0.0.0,10.0.0.1,141
190.573109,10.0.0.0,10.0.0.1,120
190.587200,10.0.0.0,10.0.0.1,121
190.624248,10.0.0.0,10.0.0.1,160
190.625485,10.0.0.0,10.0.0.1,348
190.669657,10.0.0.0,10.0.0.1,141
190.705670,10.0.0.0,10.0.0.1,141
190.721121,10.0.0.0,10.0.0.1,121
190.801305,10.0.0.0,10.0.0.1,141
190.810963,10.0.0.0,10.0.0.1,153
190.811834,10.0.0.0,10.0.0.1,348
190.839273,10.0.0.0,10.0.0.1,120
190.853564,10.0.0.0,10.0.0.1,121
190.869836,10.0.0.0,10.0.0.1,141
190.972453,10.0.0.0,10.0.0.1,428
190.980691,10.0.0.0,10.0.0.1,141
191.019314,10.0.0.0,10.0.0.1,147
191.019691,10.0.0.0,10.0.0.1,121
191.021995,10.0.0.0,10.0.0.1,434
191.022157,10.0.0.0,10.0.0.1,243
191.039055,10.0.0.0,10.0.0.1,356
191.064204,10.0.0.0,10.0.0.1,217
191.168556,10.0.0.0,10.0.0.1,143
191.169196,10.0.0.0,10.0.0.1,140
191.201536,10.0.0.0,10.0.0.1,160
191.202295,10.0.0.0,10.0.0.1,140
191.202360,10.0.0.0,10.0.0.1,121
191.206104,10.0.0.0,10.0.0.1,351
191.207231,10.0.0.0,10.0.0.1,143
191.207458,10.0.0.0,10.0.0.1,139
191.207676,10.0.0.0,10.0.0.1,139
191.207894,10.0.0.0,10.0.0.1,139
191.208111,10.0.0.0,10.0.0.1,139
191.221891,10.0.0.0,10.0.0.1,139
191.222287,10.0.0.0,10.0.0.1,139
191.222458,10.0.0.0,10.0.0.1,139
191.230663,10.0.0.0,10.0.0.1,137
191.237816,10.0.0.0,10.0.0.1,148
191.248869,10.0.0.0,10.0.0.1,140
191.266548,10.0.0.0,10.0.0.1,141
191.282019,10.0.0.0,10.0.0.1,120
191.339927,10.0.0.0,10.0.0.1,143
191.340077,10.0.0.0,10.0.0.1,139
191.340135,10.0.0.0,10.0.0.1,139
191.341996,10.0.0.0,10.0.0.1,120
191.342097,10.0.0.0,10.0.0.1,139
191.342133,10.0.0.0,10.0.0.1,139
191.347641,10.0.0.0,10.0.0.1,139
191.373416,10.0.0.0,10.0.0.1,140
191.373500,10.0.0.0,10.0.0.1,141
191.378293,10.0.0.0,10.0.0.1,132
191.411845,10.0.0.0,10.0.0.1,148
191.419327,10.0.0.0,10.0.0.1,121
191.521027,10.0.0.0,10.0.0.1,120
191.521574,10.0.0.0,10.0.0.1,1360
191.521659,10.0.0.0,10.0.0.1,704
191.619457,10.0.0.0,10.0.0.1,121
191.678040,10.0.0.0,10.0.0.1,120
191.679782,10.0.0.0,10.0.0.1,194
191.679960,10.0.0.0,10.0.0.1,212
191.680120,10.0.0.0,10.0.0.1,546
191.680175,10.0.0.0,10.0.0.1,535
191.702386,10.0.0.0,10.0.0.1,348
191.704344,10.0.0.0,10.0.0.1,156
191.796266,10.0.0.0,10.0.0.1,137
191.812495,10.0.0.0,10.0.0.1,121
191.822984,10.0.0.0,10.0.0.1,120
191.823103,10.0.0.0,10.0.0.1,151
191.840156,10.0.0.0,10.0.0.1,120
191.840266,10.0.0.0,10.0.0.1,120
191.841109,10.0.0.0,10.0.0.1,159
191.841173,10.0.0.0,10.0.0.1,155
191.959024,10.0.0.0,10.0.0.1,156
192.053025,10.0.0.0,10.0.0.1,121
192.068997,10.0.0.0,10.0.0.1,120
192.101392,10.0.0.0,10.0.0.1,121
192.164883,10.0.0.0,10.0.0.1,137
192.213160,10.0.0.0,10.0.0.1,156
192.220891,10.0.0.0,10.0.0.1,120
192.350148,10.0.0.0,10.0.0.1,120
192.420043,10.0.0.0,10.0.0.1,121
192.469358,10.0.0.0,10.0.0.1,436
192.469645,10.0.0.0,10.0.0.1,211
192.470673,10.0.0.0,10.0.0.1,380
192.546949,10.0.0.0,10.0.0.1,137
192.562413,10.0.0.0,10.0.0.1,121
192.562472,10.0.0.0,10.0.0.1,121
192.587651,10.0.0.0,10.0.0.1,121
192.768284,10.0.0.0,10.0.0.1,121
192.840103,10.0.0.0,10.0.0.1,120
192.919499,10.0.0.0,10.0.0.1,137
192.966267,10.0.0.0,10.0.0.1,148
192.966696,10.0.0.0,10.0.0.1,140
192.971381,10.0.0.0,10.0.0.1,148
193.103604,10.0.0.0,10.0.0.1,174
193.115676,10.0.0.0,10.0.0.1,1358
193.115731,10.0.0.0,10.0.0.1,1358
193.115859,10.0.0.0,10.0.0.1,190
193.116212,10.0.0.0,10.0.0.1,1358
193.116246,10.0.0.0,10.0.0.1,1358
193.116273,10.0.0.0,10.0.0.1,1358
193.116300,10.0.0.0,10.0.0.1,752
193.116994,10.0.0.0,10.0.0.1,1358
193.117036,10.0.0.0,10.0.0.1,1358
193.117146,10.0.0.0,10.0.0.1,187
193.117608,10.0.0.0,10.0.0.1,140
193.117653,10.0.0.0,10.0.0.1,148
193.129406,10.0.0.0,10.0.0.1,156
193.170119,10.0.0.0,10.0.0.1,121
193.266380,10.0.0.0,10.0.0.1,1358
193.266857,10.0.0.0,10.0.0.1,151
193.266909,10.0.0.0,10.0.0.1,151
193.266958,10.0.0.0,10.0.0.1,155
193.271441,10.0.0.0,10.0.0.1,140
193.271506,10.0.0.0,10.0.0.1,148
193.271772,10.0.0.0,10.0.0.1,1358
193.272329,10.0.0.0,10.0.0.1,242
193.272400,10.0.0.0,10.0.0.1,193
193.274376,10.0.0.0,10.0.0.1,1358
193.274651,10.0.0.0,10.0.0.1,1358
193.274873,10.0.0.0,10.0.0.1,185
193.275783,10.0.0.0,10.0.0.1,156
193.284021,10.0.0.0,10.0.0.1,156
193.284594,10.0.0.0,10.0.0.1,140
193.286876,10.0.0.0,10.0.0.1,137
193.303374,10.0.0.0,10.0.0.1,120
193.342298,10.0.0.0,10.0.0.1,120
193.353446,10.0.0.0,10.0.0.1,121
193.411025,10.0.0.0,10.0.0.1,151
193.418453,10.0.0.0,10.0.0.1,151
193.418940,10.0.0.0,10.0.0.1,155
193.423106,10.0.0.0,10.0.0.1,1358
193.423264,10.0.0.0,10.0.0.1,1358
193.423344,10.0.0.0,10.0.0.1,1358
193.423481,10.0.0.0,10.0.0.1,186
193.424288,10.0.0.0,10.0.0.1,148
193.425455,10.0.0.0,10.0.0.1,1358
193.425589,10.0.0.0,10.0.0.1,155
193.428729,10.0.0.0,10.0.0.1,1358
193.428877,10.0.0.0,10.0.0.1,1358
193.428955,10.0.0.0,10.0.0.1,1358
193.429610,10.0.0.0,10.0.0.1,148
193.430411,10.0.0.0,10.0.0.1,187
193.431334,10.0.0.0,10.0.0.1,1358
193.431431,10.0.0.0,10.0.0.1,1358
193.431892,10.0.0.0,10.0.0.1,148
193.432837,10.0.0.0,10.0.0.1,188
193.563528,10.0.0.0,10.0.0.1,196
193.570241,10.0.0.0,10.0.0.1,1358
193.570377,10.0.0.0,10.0.0.1,1358
193.570627,10.0.0.0,10.0.0.1,184
193.571553,10.0.0.0,10.0.0.1,140
193.577005,10.0.0.0,10.0.0.1,186
193.577148,10.0.0.0,10.0.0.1,139
193.583397,10.0.0.0,10.0.0.1,186
193.583535,10.0.0.0,10.0.0.1,139
193.584289,10.0.0.0,10.0.0.1,148
193.586062,10.0.0.0,10.0.0.1,1358
193.586880,10.0.0.0,10.0.0.1,243
193.586931,10.0.0.0,10.0.0.1,193
193.596191,10.0.0.0,10.0.0.1,152
193.596856,10.0.0.0,10.0.0.1,156
193.604914,10.0.0.0,10.0.0.1,140
193.620788,10.0.0.0,10.0.0.1,140
193.620918,10.0.0.0,10.0.0.1,149
193.670040,10.0.0.0,10.0.0.1,137
193.721219,10.0.0.0,10.0.0.1,121
193.721378,10.0.0.0,10.0.0.1,121
193.722266,10.0.0.0,10.0.0.1,1358
193.722787,10.0.0.0,10.0.0.1,239
193.722910,10.0.0.0,10.0.0.1,193
193.725148,10.0.0.0,10.0.0.1,140
193.736553,10.0.0.0,10.0.0.1,151
193.737399,10.0.0.0,10.0.0.1,132
193.737864,10.0.0.0,10.0.0.1,148
193.748148,10.0.0.0,10.0.0.1,155
193.748194,10.0.0.0,10.0.0.1,140
193.752137,10.0.0.0,10.0.0.1,140
193.754008,10.0.0.0,10.0.0.1,156
193.761539,10.0.0.0,10.0.0.1,1358
193.761590,10.0.0.0,10.0.0.1,1358
193.762340,10.0.0.0,10.0.0.1,148
193.838875,10.0.0.0,10.0.0.1,120
193.866667,10.0.0.0,10.0.0.1,156
193.867756,10.0.0.0,10.0.0.1,151
193.870016,10.0.0.0,10.0.0.1,155
193.880768,10.0.0.0,10.0.0.1,120
193.881177,10.0.0.0,10.0.0.1,1360
193.881223,10.0.0.0,10.0.0.1,885
193.881881,10.0.0.0,10.0.0.1,148
193.897058,10.0.0.0,10.0.0.1,197
193.912369,10.0.0.0,10.0.0.1,1358
193.912526,10.0.0.0,10.0.0.1,159
193.914121,10.0.0.0,10.0.0.1,199
193.914253,10.0.0.0,10.0.0.1,192
193.915014,10.0.0.0,10.0.0.1,132
193.915384,10.0.0.0,10.0.0.1,156
194.002382,10.0.0.0,10.0.0.1,149
194.010433,10.0.0.0,10.0.0.1,148
194.014647,10.0.0.0,10.0.0.1,193
194.028563,10.0.0.0,10.0.0.1,184
194.038145,10.0.0.0,10.0.0.1,148
194.041997,10.0.0.0,10.0.0.1,1358
194.042170,10.0.0.0,10.0.0.1,1358
194.043240,10.0.0.0,10.0.0.1,148
194.063116,10.0.0.0,10.0.0.1,120
194.063455,10.0.0.0,10.0.0.1,1360
194.063490,10.0.0.0,10.0.0.1,929
194.063676,10.0.0.0,10.0.0.1,151
194.063763,10.0.0.0,10.0.0.1,151
194.063815,10.0.0.0,10.0.0.1,155
194.120187,10.0.0.0,10.0.0.1,121
194.171359,10.0.0.0,10.0.0.1,148
194.171742,10.0.0.0,10.0.0.1,120
194.173008,10.0.0.0,10.0.0.1,132
194.189901,10.0.0.0,10.0.0.1,162
194.190613,10.0.0.0,10.0.0.1,285
194.202242,10.0.0.0,10.0.0.1,148
194.209315,10.0.0.0,10.0.0.1,200
194.235819,10.0.0.0,10.0.0.1,152
194.254462,10.0.0.0,10.0.0.1,137
194.312747,10.0.0.0,10.0.0.1,120
194.313287,10.0.0.0,10.0.0.1,1360
194.313356,10.0.0.0,10.0.0.1,793
194.333137,10.0.0.0,10.0.0.1,154
194.340697,10.0.0.0,10.0.0.1,120
194.352189,10.0.0.0,10.0.0.1,149
194.369936,10.0.0.0,10.0.0.1,155
194.402172,10.0.0.0,10.0.0.1,120
194.459563,10.0.0.0,10.0.0.1,120
194.459950,10.0.0.0,10.0.0.1,184
194.602356,10.0.0.0,10.0.0.1,120
194.654795,10.0.0.0,10.0.0.1,140
194.682427,10.0.0.0,10.0.0.1,151
194.682557,10.0.0.0,10.0.0.1,151
194.682723,10.0.0.0,10.0.0.1,151
194.682820,10.0.0.0,10.0.0.1,151
194.682944,10.0.0.0,10.0.0.1,151
194.694824,10.0.0.0,10.0.0.1,153
194.713792,10.0.0.0,10.0.0.1,137
194.718559,10.0.0.0,10.0.0.1,226
194.718713,10.0.0.0,10.0.0.1,159
194.728557,10.0.0.0,10.0.0.1,148
194.761317,10.0.0.0,10.0.0.1,1358
194.761384,10.0.0.0,10.0.0.1,1358
194.761411,10.0.0.0,10.0.0.1,1358
194.761431,10.0.0.0,10.0.0.1,190
194.761694,10.0.0.0,10.0.0.1,729
194.781970,10.0.0.0,10.0.0.1,148
194.785697,10.0.0.0,10.0.0.1,137
194.823327,10.0.0.0,10.0.0.1,151
194.823383,10.0.0.0,10.0.0.1,151
194.823426,10.0.0.0,10.0.0.1,151
194.830662,10.0.0.0,10.0.0.1,151
194.830733,10.0.0.0,10.0.0.1,151
194.830772,10.0.0.0,10.0.0.1,151
194.830799,10.0.0.0,10.0.0.1,151
194.841095,10.0.0.0,10.0.0.1,120
194.868946,10.0.0.0,10.0.0.1,120
194.871801,10.0.0.0,10.0.0.1,120
194.873529,10.0.0.0,10.0.0.1,1358
194.873573,10.0.0.0,10.0.0.1,1358
194.873702,10.0.0.0,10.0.0.1,190
194.885321,10.0.0.0,10.0.0.1,121
194.912275,10.0.0.0,10.0.0.1,186
194.912350,10.0.0.0,10.0.0.1,139
194.912393,10.0.0.0,10.0.0.1,139
194.927879,10.0.0.0,10.0.0.1,1358
194.927960,10.0.0.0,10.0.0.1,1358
194.928009,10.0.0.0,10.0.0.1,1358
194.930074,10.0.0.0,10.0.0.1,186
194.931251,10.0.0.0,10.0.0.1,1024
194.952784,10.0.0.0,10.0.0.1,151
194.952834,10.0.0.0,10.0.0.1,151
194.952858,10.0.0.0,10.0.0.1,151
194.965180,10.0.0.0,10.0.0.1,144
194.966960,10.0.0.0,10.0.0.1,151
194.967073,10.0.0.0,10.0.0.1,151
194.967161,10.0.0.0,10.0.0.1,153
194.967196,10.0.0.0,10.0.0.1,153
194.967250,10.0.0.0,10.0.0.1,153
194.967289,10.0.0.0,10.0.0.1,153
194.968503,10.0.0.0,10.0.0.1,137
194.971719,10.0.0.0,10.0.0.1,137
194.991877,10.0.0.0,10.0.0.1,156
195.000589,10.0.0.0,10.0.0.1,1358
195.000681,10.0.0.0,10.0.0.1,1358
195.000765,10.0.0.0,10.0.0.1,187
195.001584,10.0.0.0,10.0.0.1,1177
195.030690,10.0.0.0,10.0.0.1,120
195.033573,10.0.0.0,10.0.0.1,186
195.033635,10.0.0.0,10.0.0.1,139
195.051821,10.0.0.0,10.0.0.1,137
195.079287,10.0.0.0,10.0.0.1,186
195.079359,10.0.0.0,10.0.0.1,139
195.086949,10.0.0.0,10.0.0.1,140
195.092707,10.0.0.0,10.0.0.1,137
195.093627,10.0.0.0,10.0.0.1,578
195.099759,10.0.0.0,10.0.0.1,139
195.130687,10.0.0.0,10.0.0.1,140
195.131256,10.0.0.0,10.0.0.1,132
195.155995,10.0.0.0,10.0.0.1,186
195.156083,10.0.0.0,10.0.0.1,139
195.165131,10.0.0.0,10.0.0.1,1358
195.165203,10.0.0.0,10.0.0.1,1358
195.165228,10.0.0.0,10.0.0.1,1358
195.165250,10.0.0.0,10.0.0.1,787
195.170759,10.0.0.0,10.0.0.1,139
195.179268,10.0.0.0,10.0.0.1,140
195.194606,10.0.0.0,10.0.0.1,1358
195.194671,10.0.0.0,10.0.0.1,1358
195.194697,10.0.0.0,10.0.0.1,1358
195.194719,10.0.0.0,10.0.0.1,711
195.194864,10.0.0.0,10.0.0.1,1358
195.194896,10.0.0.0,10.0.0.1,1358
195.194939,10.0.0.0,10.0.0.1,1358
195.194972,10.0.0.0,10.0.0.1,720
195.204010,10.0.0.0,10.0.0.1,1358
195.204174,10.0.0.0,10.0.0.1,1358
195.204216,10.0.0.0,10.0.0.1,140
195.215158,10.0.0.0,10.0.0.1,1358
195.215302,10.0.0.0,10.0.0.1,700
195.215356,10.0.0.0,10.0.0.1,140
195.220440,10.0.0.0,10.0.0.1,143
195.228359,10.0.0.0,10.0.0.1,148
195.231810,10.0.0.0,10.0.0.1,137
195.259264,10.0.0.0,10.0.0.1,156
195.259594,10.0.0.0,10.0.0.1,416
195.263935,10.0.0.0,10.0.0.1,156
195.265488,10.0.0.0,10.0.0.1,132
195.275035,10.0.0.0,10.0.0.1,120
195.275347,10.0.0.0,10.0.0.1,1360
195.275386,10.0.0.0,10.0.0.1,1088
195.297450,10.0.0.0,10.0.0.1,143
195.297499,10.0.0.0,10.0.0.1,139
195.297521,10.0.0.0,10.0.0.1,139
195.297541,10.0.0.0,10.0.0.1,139
195.297572,10.0.0.0,10.0.0.1,139
195.297622,10.0.0.0,10.0.0.1,139
195.297649,10.0.0.0,10.0.0.1,139
195.297703,10.0.0.0,10.0.0.1,139
195.297734,10.0.0.0,10.0.0.1,139
195.297762,10.0.0.0,10.0.0.1,139
195.301042,10.0.0.0,10.0.0.1,139
195.301089,10.0.0.0,10.0.0.1,139
195.301147,10.0.0.0,10.0.0.1,139
195.301214,10.0.0.0,10.0.0.1,139
195.301248,10.0.0.0,10.0.0.1,139
195.324633,10.0.0.0,10.0.0.1,930
